dia;condicao;banda_nm;n_BR16;n_CD202;n_EMB48;F_anova;p_anova;eta2;significativo_anova
D02;IRRIG;430;32;32;32;5.873309186600281;0.0039622930166317745;0.112143175174865;True
D02;IRRIG;431;32;32;32;5.924228880633405;0.003787232220572164;0.11300555119508754;True
D02;IRRIG;432;32;32;32;6.003327132966666;0.0035308146821377722;0.11434184195152075;True
D02;IRRIG;433;32;32;32;6.073142880862645;0.003319243249941067;0.11551797263909351;True
D02;IRRIG;434;32;32;32;6.164794287006332;0.0030610052546413006;0.11705721764353944;True
D02;IRRIG;435;32;32;32;6.26658444711796;0.002798140900225505;0.11876047147600119;True
D02;IRRIG;436;32;32;32;6.314081315163498;0.002683489343644032;0.11955298961814292;True
D02;IRRIG;437;32;32;32;6.3374119528199735;0.002628940956964748;0.11994175563479204;True
D02;IRRIG;438;32;32;32;6.356077757704879;0.002586115628321966;0.12025254289282461;True
D02;IRRIG;439;32;32;32;6.407376814225611;0.0024720522206949026;0.12110554709079453;True
D02;IRRIG;440;32;32;32;6.5579229344235825;0.002166087198547819;0.12359931508304203;True
D02;IRRIG;441;32;32;32;6.646160115198345;0.0020050229577720487;0.1250543802372982;True
D02;IRRIG;442;32;32;32;6.664509202618171;0.0019730958922360192;0.12535635713702717;True
D02;IRRIG;443;32;32;32;6.666851833200495;0.001969057311819475;0.12539489556606248;True
D02;IRRIG;444;32;32;32;6.697213863302362;0.0019174720909519802;0.12589407183075008;True
D02;IRRIG;445;32;32;32;6.766948230183132;0.0018041550988308933;0.12703840664835978;True
D02;IRRIG;446;32;32;32;6.818407408355486;0.0017249398691931408;0.12788092780293694;True
D02;IRRIG;447;32;32;32;6.794905051541836;0.001760668495308454;0.1274963346865979;True
D02;IRRIG;448;32;32;32;6.782658543510803;0.0017795845083842376;0.1272957980873282;True
D02;IRRIG;449;32;32;32;6.810537165496884;0.0017368210976995296;0.12775217672923267;True
D02;IRRIG;450;32;32;32;6.87598272957166;0.0016405093074615856;0.1288216605661143;True
D02;IRRIG;451;32;32;32;6.880751738066709;0.00163370799632075;0.12889949118419644;True
D02;IRRIG;452;32;32;32;6.865415451221415;0.0016556830494289436;0.12864915213668182;True
D02;IRRIG;453;32;32;32;6.877122825016908;0.0016388807365114032;0.12884026828425685;True
D02;IRRIG;454;32;32;32;6.904390200877858;0.0016004188184988667;0.12928506766779568;True
D02;IRRIG;455;32;32;32;6.925831341233798;0.0015708234655005186;0.12963450764103457;True
D02;IRRIG;456;32;32;32;6.921472191458629;0.0015767948180956696;0.12956348650693456;True
D02;IRRIG;457;32;32;32;6.929192308622262;0.0015662352411734567;0.1296892580482458;True
D02;IRRIG;458;32;32;32;6.9996225078480725;0.0014731736363703197;0.13083498872952365;True
D02;IRRIG;459;32;32;32;7.072838173593953;0.0013824067742863326;0.132022838713073;True
D02;IRRIG;460;32;32;32;7.127580291673557;0.0013182899056315284;0.13290885497550994;True
D02;IRRIG;461;32;32;32;7.168069060557493;0.001272827958641267;0.13356301402365067;True
D02;IRRIG;462;32;32;32;7.175716829071727;0.0012644222855909735;0.13368646481094093;True
D02;IRRIG;463;32;32;32;7.20006033454636;0.0012380418759352836;0.13407918519440493;True
D02;IRRIG;464;32;32;32;7.239569288938041;0.0011964178319571947;0.13471580410355583;True
D02;IRRIG;465;32;32;32;7.2566395316596415;0.001178878645841047;0.13499057223221494;True
D02;IRRIG;466;32;32;32;7.276448331152864;0.0011588545315395456;0.13530920239181352;True
D02;IRRIG;467;32;32;32;7.296005336418114;0.001139425691631229;0.1356235521725432;True
D02;IRRIG;468;32;32;32;7.310924923892394;0.0011248278527002655;0.13586320871147667;True
D02;IRRIG;469;32;32;32;7.311157130876511;0.0011246021694504965;0.13586693765188362;True
D02;IRRIG;470;32;32;32;7.291683472393023;0.001143690396315022;0.1355541043093634;True
D02;IRRIG;471;32;32;32;7.284279733056256;0.0011510341467281435;0.13543510797597014;True
D02;IRRIG;472;32;32;32;7.295661613655378;0.0011397642730584716;0.13561802931341704;True
D02;IRRIG;473;32;32;32;7.296293592999904;0.0011391418259451946;0.13562818375928623;True
D02;IRRIG;474;32;32;32;7.332363601305827;0.0011041852621282505;0.13620735020313995;True
D02;IRRIG;475;32;32;32;7.408160282803077;0.0010342548101987495;0.13742187164132014;True
D02;IRRIG;476;32;32;32;7.48597001911676;0.0009671637995137199;0.13866510162669915;True
D02;IRRIG;477;32;32;32;7.5362704249110175;0.0009261743935525781;0.13946688706770471;True
D02;IRRIG;478;32;32;32;7.552282132102434;0.0009135023822538225;0.13972179960218598;True
D02;IRRIG;479;32;32;32;7.557604752370415;0.0009093292818968321;0.13980650432054179;True
D02;IRRIG;480;32;32;32;7.569597144021011;0.0008999980905209793;0.13999729134024172;True
D02;IRRIG;481;32;32;32;7.574265995162912;0.0008963917966049146;0.14007154523078408;True
D02;IRRIG;482;32;32;32;7.572161236230441;0.0008980157146124499;0.14003807251478603;True
D02;IRRIG;483;32;32;32;7.561250216069723;0.000906482365360564;0.13986450897545352;True
D02;IRRIG;484;32;32;32;7.580722819935653;0.0008914287516830189;0.14017421411278158;True
D02;IRRIG;485;32;32;32;7.612818708270004;0.000867171553959304;0.14068420182123215;True
D02;IRRIG;486;32;32;32;7.638257946965119;0.0008484249453704342;0.14108798909724254;True
D02;IRRIG;487;32;32;32;7.658128554492521;0.0008340702679712829;0.1414031237579989;True
D02;IRRIG;488;32;32;32;7.668059458085137;0.0008269893291300454;0.14156053465453433;True
D02;IRRIG;489;32;32;32;7.682751628013147;0.0008166259557022893;0.14179330870381765;True
D02;IRRIG;490;32;32;32;7.7150180697667095;0.0007943293146380009;0.14230407633247716;True
D02;IRRIG;491;32;32;32;7.7136681896448165;0.0007952495225918948;0.1422827203402219;True
D02;IRRIG;492;32;32;32;7.701775764412411;0.000803403748629621;0.14209452837648934;True
D02;IRRIG;493;32;32;32;7.683726488525968;0.0008159430323077852;0.14180874935121132;True
D02;IRRIG;494;32;32;32;7.652594024273011;0.0008380433472316319;0.1413153730150556;True
D02;IRRIG;495;32;32;32;7.653290813087271;0.000837542080790762;0.14132642168511933;True
D02;IRRIG;496;32;32;32;7.645872532504066;0.0008428945203430501;0.14120877871003384;True
D02;IRRIG;497;32;32;32;7.61021186713822;0.0008691163290322274;0.14064280298558568;True
D02;IRRIG;498;32;32;32;7.58826194572962;0.0008856693010483189;0.14029406146094012;True
D02;IRRIG;499;32;32;32;7.5873660569396435;0.0008863517127675103;0.1402798215197272;True
D02;IRRIG;500;32;32;32;7.607998810261095;0.0008707708265920385;0.1406076546452926;True
D02;IRRIG;501;32;32;32;7.613299458536767;0.0008668133868346024;0.14069183610528693;True
D02;IRRIG;502;32;32;32;7.595654138624664;0.0008800590026165125;0.1404115406232109;True
D02;IRRIG;503;32;32;32;7.581416141438242;0.0008908975009447728;0.14018523704354727;True
D02;IRRIG;504;32;32;32;7.583605525573905;0.0008892220291744011;0.14022004361354812;True
D02;IRRIG;505;32;32;32;7.613717018662924;0.0008665024200667843;0.14069846682380144;True
D02;IRRIG;506;32;32;32;7.63655645060251;0.0008496657898279283;0.14106099374034936;True
D02;IRRIG;507;32;32;32;7.657095600507268;0.0008348103326270384;0.14138674749085967;True
D02;IRRIG;508;32;32;32;7.713417770085531;0.0007954203523273391;0.14227875842097756;True
D02;IRRIG;509;32;32;32;7.8619627717054925;0.0007003881986490741;0.14462249651878858;True
D02;IRRIG;510;32;32;32;8.06175094560336;0.0005905496450017915;0.14775462308093293;True
D02;IRRIG;511;32;32;32;8.32554654662556;0.0004719046042187142;0.15185524032204994;True
D02;IRRIG;512;32;32;32;8.668613778073269;0.0003530863927980425;0.15712944706104987;True
D02;IRRIG;513;32;32;32;9.112176522335174;0.00024331131322032946;0.16385218295988663;True
D02;IRRIG;514;32;32;32;9.651798267859135;0.00015529293347913605;0.17188760762064056;True
D02;IRRIG;515;32;32;32;10.282581223966023;9.237590939175486e-05;0.18108689323947272;True
D02;IRRIG;516;32;32;32;11.034028866150333;5.0125615474414095e-05;0.1917826559968602;True
D02;IRRIG;517;32;32;32;11.947514963285135;2.409577762118262e-05;0.20441442156762665;True
D02;IRRIG;518;32;32;32;13.009447576063566;1.0430787257192208e-05;0.21861146601025325;True
D02;IRRIG;519;32;32;32;14.23071043809185;4.055771647342449e-06;0.23432478124224254;True
D02;IRRIG;520;32;32;32;15.583310709853881;1.4562331957746493e-06;0.2510064384723686;True
D02;IRRIG;521;32;32;32;17.07060334552854;4.843316053252204e-07;0.2685298305687586;True
D02;IRRIG;522;32;32;32;18.636742561491904;1.5618942770526622e-07;0.28611720249746925;True
D02;IRRIG;523;32;32;32;20.254597384017043;4.990998022524747e-08;0.30341876331751455;True
D02;IRRIG;524;32;32;32;21.880668170198955;1.6299038813335506e-08;0.31998324607969814;True
D02;IRRIG;525;32;32;32;23.473709684143483;5.585853153632062e-09;0.33546470224463154;True
D02;IRRIG;526;32;32;32;25.06217292136141;1.9668836632715815e-09;0.3502153707504362;True
D02;IRRIG;527;32;32;32;26.665686284541184;7.018848324699955e-10;0.3644561766404868;True
D02;IRRIG;528;32;32;32;28.141336641478887;2.773446801055165e-10;0.37702080251655734;True
D02;IRRIG;529;32;32;32;29.48913730483283;1.206748884911564e-10;0.3880704315214979;True
D02;IRRIG;530;32;32;32;30.729076403701523;5.685297559347891e-11;0.397895168952567;True
D02;IRRIG;531;32;32;32;31.79015195721457;3.0142584354115074e-11;0.406055565897839;True
D02;IRRIG;532;32;32;32;32.67478637453503;1.7876045342749446e-11;0.4126918160532507;True
D02;IRRIG;533;32;32;32;33.433947122361594;1.1469877292253706e-11;0.4182696879860248;True
D02;IRRIG;534;32;32;32;34.11495133604966;7.731025187557319e-12;0.4231839227172494;True
D02;IRRIG;535;32;32;32;34.670145896569714;5.618664800073465e-12;0.42712927904241815;True
D02;IRRIG;536;32;32;32;35.15933926963073;4.249029490077935e-12;0.4305611530058822;True
D02;IRRIG;537;32;32;32;35.615770426808155;3.2788890174571107e-12;0.43372631397952216;True
D02;IRRIG;538;32;32;32;35.94514606432231;2.7219838391665087e-12;0.4359886273508269;True
D02;IRRIG;539;32;32;32;36.16971270006774;2.3985754909316128e-12;0.437520725774073;True
D02;IRRIG;540;32;32;32;36.31488748785738;2.2106549332007264e-12;0.4385067539116322;True
D02;IRRIG;541;32;32;32;36.417726509018436;2.0866944868931887e-12;0.4392031480151293;True
D02;IRRIG;542;32;32;32;36.51980181562402;1.9706686942324357e-12;0.4398926643637341;True
D02;IRRIG;543;32;32;32;36.63410184038585;1.8485409865885434e-12;0.44066274885271345;True
D02;IRRIG;544;32;32;32;36.76928547399801;1.7140257449708264e-12;0.4415708056661508;True
D02;IRRIG;545;32;32;32;36.92806353619212;1.5687246468013623e-12;0.44263359319340156;True
D02;IRRIG;546;32;32;32;37.112472008545595;1.415656389343975e-12;0.4438628725718399;True
D02;IRRIG;547;32;32;32;37.31394354577229;1.2657720808147157e-12;0.4451997122101107;True
D02;IRRIG;548;32;32;32;37.472185625536625;1.1594807760596936e-12;0.4462452102013768;True
D02;IRRIG;549;32;32;32;37.53094446699856;1.1223735533634662e-12;0.4466324245794723;True
D02;IRRIG;550;32;32;32;37.5172420124905;1.1309169900559643e-12;0.4465421753181682;True
D02;IRRIG;551;32;32;32;37.46716750928556;1.1627073254024761e-12;0.44621211624343804;True
D02;IRRIG;552;32;32;32;37.367515486588225;1.2287163948562563e-12;0.4455541012486997;True
D02;IRRIG;553;32;32;32;37.17276128123446;1.3689941626916743e-12;0.4442635896321412;True
D02;IRRIG;554;32;32;32;36.884885442774234;1.6069455625284796e-12;0.44234497951175766;True
D02;IRRIG;555;32;32;32;36.51984463509328;1.9706214312810465e-12;0.4398929532524805;True
D02;IRRIG;556;32;32;32;36.06689293101631;2.5414759625533575e-12;0.4368202756660564;True
D02;IRRIG;557;32;32;32;35.551775341792776;3.3999390730528908e-12;0.4332846570802303;True
D02;IRRIG;558;32;32;32;34.92746402339247;4.849701685928455e-12;0.428939602163694;True
D02;IRRIG;559;32;32;32;34.19622498063897;7.377133504201957e-12;0.42376486618603904;True
D02;IRRIG;560;32;32;32;33.43495344605782;1.1463164730125782e-11;0.4182770115531574;True
D02;IRRIG;561;32;32;32;32.612798650239746;1.85390946058256e-11;0.41223163895922826;True
D02;IRRIG;562;32;32;32;31.715275702139316;3.1514020737411926e-11;0.405486977031417;True
D02;IRRIG;563;32;32;32;30.763029807250703;5.570275150036071e-11;0.3981597652071853;True
D02;IRRIG;564;32;32;32;29.773456285046016;1.0143736785077874e-10;0.3903514765841721;True
D02;IRRIG;565;32;32;32;28.737860689421307;1.9154372391846803e-10;0.38196009862707253;True
D02;IRRIG;566;32;32;32;27.664629698997093;3.7360234290609137e-10;0.37301648793065023;True
D02;IRRIG;567;32;32;32;26.598138741619113;7.326869913880348e-10;0.3638688918692702;True
D02;IRRIG;568;32;32;32;25.537188851232465;1.4460160729601043e-09;0.3545000750094589;True
D02;IRRIG;569;32;32;32;24.514751044488726;2.8109547609626494e-09;0.3452064632196053;True
D02;IRRIG;570;32;32;32;23.527391270670837;5.3901733538020054e-09;0.33597412160810675;True
D02;IRRIG;571;32;32;32;22.548113468924523;1.0375351176809328e-08;0.3265565463866355;True
D02;IRRIG;572;32;32;32;21.619530503246455;1.947290605931611e-08;0.3173763874108925;True
D02;IRRIG;573;32;32;32;20.753242845345536;3.530995029884962e-08;0.3085835264935753;True
D02;IRRIG;574;32;32;32;19.93692563034866;6.230448230059438e-08;0.3000880224542087;True
D02;IRRIG;575;32;32;32;19.18529827059437;1.0575285711521026e-07;0.29207903101177113;True
D02;IRRIG;576;32;32;32;18.50441462562465;1.716799992262629e-07;0.284663968319626;True
D02;IRRIG;577;32;32;32;17.892136355524936;2.665848879132506e-07;0.27786213298993556;True
D02;IRRIG;578;32;32;32;17.330081958950757;4.0075699644554537e-07;0.2715033637289666;True
D02;IRRIG;579;32;32;32;16.83009599971571;5.776842189085817e-07;0.26575194201176106;True
D02;IRRIG;580;32;32;32;16.374811760979853;8.079711607653104e-07;0.26043516159108526;True
D02;IRRIG;581;32;32;32;15.938278819739454;1.1171060442646692e-06;0.25526454477955074;True
D02;IRRIG;582;32;32;32;15.536185223048571;1.5085715174956718e-06;0.25043746915109066;True
D02;IRRIG;583;32;32;32;15.15732061560086;2.0057471049460205e-06;0.24583164601164448;True
D02;IRRIG;584;32;32;32;14.797760961993193;2.632618247557317e-06;0.24140785454085892;True
D02;IRRIG;585;32;32;32;14.475355127194119;3.364229193031396e-06;0.2373968154346726;True
D02;IRRIG;586;32;32;32;14.173021923104523;4.239022174285753e-06;0.23359676959995596;True
D02;IRRIG;587;32;32;32;13.889390122682283;5.270992271060414e-06;0.22999719146799963;True
D02;IRRIG;588;32;32;32;13.641520308537393;6.381938271713634e-06;0.2268236692147756;True
D02;IRRIG;589;32;32;32;13.436176719354705;7.4820761889764066e-06;0.22417473810964433;True
D02;IRRIG;590;32;32;32;13.257325652506282;8.597529846537636e-06;0.22185272697106145;True
D02;IRRIG;591;32;32;32;13.082056754896323;9.855802331165906e-06;0.21956369866035666;True
D02;IRRIG;592;32;32;32;12.941483925142292;1.1000031233088374e-05;0.21771804925731944;True
D02;IRRIG;593;32;32;32;12.812037189975639;1.2173632946546775e-05;0.21601074245585025;True
D02;IRRIG;594;32;32;32;12.679516743217079;1.3508015153321379e-05;0.21425515855822452;True
D02;IRRIG;595;32;32;32;12.550497853621026;1.4950874877682545e-05;0.2125383918816769;True
D02;IRRIG;596;32;32;32;12.425328431826673;1.6501322773216815e-05;0.21086566273791899;True
D02;IRRIG;597;32;32;32;12.297503013400982;1.825468099814234e-05;0.20915008942808616;True
D02;IRRIG;598;32;32;32;12.174663449459494;2.0119124295532334e-05;0.20749438912327747;True
D02;IRRIG;599;32;32;32;12.044985321127001;2.2299298039615175e-05;0.20573897585008621;True
D02;IRRIG;600;32;32;32;11.905662389625602;2.4911906304910588e-05;0.20384431752871218;True
D02;IRRIG;601;32;32;32;11.76441582757594;2.788074493114978e-05;0.20191425006973063;True
D02;IRRIG;602;32;32;32;11.642945357964333;3.072207191598228e-05;0.20024691364159622;True
D02;IRRIG;603;32;32;32;11.510368712249164;3.416258362854048e-05;0.1984191613975847;True
D02;IRRIG;604;32;32;32;11.377382294876337;3.801013130934779e-05;0.19657734755366665;True
D02;IRRIG;605;32;32;32;11.25570723597696;4.1917866185961714e-05;0.19488476160440124;True
D02;IRRIG;606;32;32;32;11.145943034435449;4.579473143761846e-05;0.19335173383801346;True
D02;IRRIG;607;32;32;32;11.036692832134042;5.001781043371983e-05;0.19182007670016946;True
D02;IRRIG;608;32;32;32;10.934149511505513;5.4343583140186405e-05;0.19037714677598083;True
D02;IRRIG;609;32;32;32;10.8272264060603;5.926237450789094e-05;0.1888670895983851;True
D02;IRRIG;610;32;32;32;10.709217121100133;6.522184656962589e-05;0.18719391140121575;True
D02;IRRIG;611;32;32;32;10.597897827895116;7.140469523524085e-05;0.18560924711868332;True
D02;IRRIG;612;32;32;32;10.49534017002084;7.763052668020904e-05;0.18414382892904144;True
D02;IRRIG;613;32;32;32;10.383701638283172;8.504079122624586e-05;0.18254264998983227;True
D02;IRRIG;614;32;32;32;10.28079448170695;9.251117365200784e-05;0.18106112419788542;True
D02;IRRIG;615;32;32;32;10.186304009557551;9.996057044699095e-05;0.17969603394569694;True
D02;IRRIG;616;32;32;32;10.090189036254268;0.0001081680703086797;0.17830279785405967;True
D02;IRRIG;617;32;32;32;10.001920972293325;0.00011631156191355782;0.1770191313884343;True
D02;IRRIG;618;32;32;32;9.931050780986796;0.00012330166203471392;0.1759855725446255;True
D02;IRRIG;619;32;32;32;9.861989805345761;0.0001305264620177728;0.17497589846287476;True
D02;IRRIG;620;32;32;32;9.791967475123265;0.0001382940210489006;0.17394963996329607;True
D02;IRRIG;621;32;32;32;9.737424013871795;0.00014467060867665206;0.1731484715848634;True
D02;IRRIG;622;32;32;32;9.692935309836491;0.00015009367585509413;0.17249384208871818;True
D02;IRRIG;623;32;32;32;9.654812106300806;0.0001549058474804165;0.17193205255542995;True
D02;IRRIG;624;32;32;32;9.631066321160421;0.00015798258080534515;0.17158174523275854;True
D02;IRRIG;625;32;32;32;9.609410239552568;0.00016084296782628243;0.1712620075407372;True
D02;IRRIG;626;32;32;32;9.578507165963016;0.00016501661080016515;0.17080531651129102;True
D02;IRRIG;627;32;32;32;9.560341185027164;0.00016752150238148237;0.17053662148564627;True
D02;IRRIG;628;32;32;32;9.550556545590176;0.00016888675877260847;0.170391823635542;True
D02;IRRIG;629;32;32;32;9.535715898447714;0.000170979211053063;0.17017210801284455;True
D02;IRRIG;630;32;32;32;9.516870052769283;0.000173674596820182;0.1698929276806104;True
D02;IRRIG;631;32;32;32;9.483714139171779;0.00017852247827457435;0.16940130330752795;True
D02;IRRIG;632;32;32;32;9.433959350345217;0.00018605813148087123;0.16866246301741544;True
D02;IRRIG;633;32;32;32;9.367559961762334;0.00019662379915497653;0.1676744065460137;True
D02;IRRIG;634;32;32;32;9.279217054318817;0.00021163868709564348;0.1663561725020727;True
D02;IRRIG;635;32;32;32;9.166585145734187;0.00023249537587452358;0.1646694353845529;True
D02;IRRIG;636;32;32;32;9.033399309952598;0.0002598898375642066;0.16266606082465493;True
D02;IRRIG;637;32;32;32;8.897067521310019;0.00029135819640333476;0.1606053879636772;True
D02;IRRIG;638;32;32;32;8.756165795914388;0.0003279877441177247;0.15846495444969536;True
D02;IRRIG;639;32;32;32;8.615336499066638;0.0003693114450416584;0.15631468564493906;True
D02;IRRIG;640;32;32;32;8.473013148841721;0.0004164938666866879;0.1541304116967481;True
D02;IRRIG;641;32;32;32;8.342258244656147;0.00046526404173710743;0.15211368954649163;True
D02;IRRIG;642;32;32;32;8.229980949407533;0.0005117831702211002;0.15037427031109948;True
D02;IRRIG;643;32;32;32;8.133136251993063;0.0005557150545971977;0.1488681926382427;True
D02;IRRIG;644;32;32;32;8.065075471992948;0.0005888788524183634;0.14780654846033475;True
D02;IRRIG;645;32;32;32;8.018208690339634;0.0006128849321026514;0.1470739571779148;True
D02;IRRIG;646;32;32;32;7.997649745619962;0.0006237288708389945;0.1467521954240374;True
D02;IRRIG;647;32;32;32;7.999262416397952;0.0006228712179405651;0.14677744361529382;True
D02;IRRIG;648;32;32;32;8.016238316548922;0.000613915820807686;0.14704312997537683;True
D02;IRRIG;649;32;32;32;8.036575280029334;0.0006033602821135805;0.14736120188632812;True
D02;IRRIG;650;32;32;32;8.060575392295661;0.0005911415958467386;0.1477362607402757;True
D02;IRRIG;651;32;32;32;8.092686277126603;0.0005751878498737323;0.14823755394717222;True
D02;IRRIG;652;32;32;32;8.128054886800557;0.0005581237900976846;0.14878902248383896;True
D02;IRRIG;653;32;32;32;8.158295267522925;0.0005439443598063317;0.1492599655293394;True
D02;IRRIG;654;32;32;32;8.197222048879244;0.0005262319986127621;0.14986541805640394;True
D02;IRRIG;655;32;32;32;8.250350321068593;0.0005030038967815584;0.15069036586408396;True
D02;IRRIG;656;32;32;32;8.319903670700057;0.00047416865820837904;0.1517679367092148;True
D02;IRRIG;657;32;32;32;8.39480944973162;0.00044499763303890936;0.15292537735136744;True
D02;IRRIG;658;32;32;32;8.476037569354261;0.00041542975585660727;0.15417694588594955;True
D02;IRRIG;659;32;32;32;8.559744563165028;0.0003870547214881815;0.15546284551584166;True
D02;IRRIG;660;32;32;32;8.649832351995753;0.0003587213029147764;0.15684240519151343;True
D02;IRRIG;661;32;32;32;8.729554979751274;0.00033541734776369216;0.15805948432776215;True
D02;IRRIG;662;32;32;32;8.796346351455268;0.0003170866830489247;0.15907644775564397;True
D02;IRRIG;663;32;32;32;8.85169291096112;0.0003026739749314196;0.1599172933192843;True
D02;IRRIG;664;32;32;32;8.922536103952103;0.0002851969936853125;0.16099111897760757;True
D02;IRRIG;665;32;32;32;8.99950696950025;0.00026737327346019086;0.16215471922022529;True
D02;IRRIG;666;32;32;32;9.068309173947794;0.0002524052194045716;0.16319210191479622;True
D02;IRRIG;667;32;32;32;9.136542311402389;0.00023840545301136745;0.16421837037004197;True
D02;IRRIG;668;32;32;32;9.204284429465572;0.00022529026351225288;0.1652347664769002;True
D02;IRRIG;669;32;32;32;9.281782557944606;0.00021118654606468387;0.16639451326789245;True
D02;IRRIG;670;32;32;32;9.349227849327498;0.00019964744666546696;0.16740120158062446;True
D02;IRRIG;671;32;32;32;9.404450799743614;0.00019068010838029103;0.16822365062544795;True
D02;IRRIG;672;32;32;32;9.453117515604374;0.00018311877477284965;0.16894711028331996;True
D02;IRRIG;673;32;32;32;9.49631383445727;0.00017666413878298176;0.1695881957968048;True
D02;IRRIG;674;32;32;32;9.545419247580243;0.00016960811390815168;0.17031577916142304;True
D02;IRRIG;675;32;32;32;9.586013549310373;0.00016399276380689968;0.1709162934335211;True
D02;IRRIG;676;32;32;32;9.617609175638481;0.0001597538607570908;0.17138308842661162;True
D02;IRRIG;677;32;32;32;9.65456517983588;0.00015493752468005937;0.1719284113218041;True
D02;IRRIG;678;32;32;32;9.69042628241794;0.00015040563639846376;0.1724568920996082;True
D02;IRRIG;679;32;32;32;9.732479203427395;0.0001452633493907081;0.17307576228711247;True
D02;IRRIG;680;32;32;32;9.762607872555108;0.00014168989662914974;0.17351858084270047;True
D02;IRRIG;681;32;32;32;9.788794432757118;0.00013865698821762264;0.1739030748731146;True
D02;IRRIG;682;32;32;32;9.809132751066057;0.00013634722881837493;0.17420145315380212;True
D02;IRRIG;683;32;32;32;9.822356247849955;0.0001348665974215213;0.17439533610110483;True
D02;IRRIG;684;32;32;32;9.830977457892804;0.00013391013707022512;0.17452169128862396;True
D02;IRRIG;685;32;32;32;9.8371493971261;0.0001332296636295671;0.17461212543401985;True
D02;IRRIG;686;32;32;32;9.842318135287314;0.00013266251406676263;0.1746878449632524;True
D02;IRRIG;687;32;32;32;9.896418712388813;0.00012687216112845738;0.17547955948867422;True
D02;IRRIG;688;32;32;32;10.016496866828506;0.00011492483819889143;0.17723138237726718;True
D02;IRRIG;689;32;32;32;10.248179882262125;9.501611137716034e-05;0.1805904595270626;True
D02;IRRIG;690;32;32;32;10.647245081972086;6.859317470850671e-05;0.18631248219751734;True
D02;IRRIG;691;32;32;32;11.332904152130581;3.9393515555056776e-05;0.19595945108201998;True
D02;IRRIG;692;32;32;32;12.446486998346234;1.622813706324005e-05;0.2111489188269256;True
D02;IRRIG;693;32;32;32;14.139299918921026;4.350037480172357e-06;0.23317056657689414;True
D02;IRRIG;694;32;32;32;16.54477915823932;7.126525912736134e-07;0.2624290128245629;True
D02;IRRIG;695;32;32;32;19.766150757756066;7.02257206001858e-08;0.29828427533106033;True
D02;IRRIG;696;32;32;32;23.79921688492732;4.501576742542184e-09;0.3385417069991579;True
D02;IRRIG;697;32;32;32;28.526303091057517;2.183395270237263e-10;0.3802173626552793;True
D02;IRRIG;698;32;32;32;33.69103743467769;9.878957600533202e-12;0.420134699742747;True
D02;IRRIG;699;32;32;32;38.95150530281623;5.147489162950885e-13;0.45583170436592074;True
D02;IRRIG;700;32;32;32;43.98390468352749;3.5974544006428225e-14;0.48609644817344755;True
D02;IRRIG;701;32;32;32;48.600418031232266;3.556964265546188e-15;0.5110431587721437;True
D02;IRRIG;702;32;32;32;52.65060639747158;5.114785056319902e-16;0.5310164840183389;True
D02;IRRIG;703;32;32;32;56.125463228371146;1.0308577585853707e-16;0.5468960768876225;True
D02;IRRIG;704;32;32;32;59.05654777570309;2.7829251366321386e-17;0.5594778251103119;True
D02;IRRIG;705;32;32;32;61.51957612493873;9.521327693206579e-18;0.5695224729801135;True
D02;IRRIG;706;32;32;32;63.554382881662896;3.997798176982344e-18;0.5774816160661261;True
D02;IRRIG;707;32;32;32;65.23936528695519;1.9723046759003587e-18;0.5838530147313397;True
D02;IRRIG;708;32;32;32;66.6431231600903;1.1037043270230491e-18;0.5890161178050082;True
D02;IRRIG;709;32;32;32;67.79304242904088;6.89670908938708e-19;0.5931510876624915;True
D02;IRRIG;710;32;32;32;68.72098942309705;4.735249826226635e-19;0.5964276974809706;True
D02;IRRIG;711;32;32;32;69.46426815587904;3.511457394846126e-19;0.5990144141858011;True
D02;IRRIG;712;32;32;32;70.07441329835669;2.751133873033834e-19;0.6011131543850069;True
D02;IRRIG;713;32;32;32;70.57229673255772;2.256549533225718e-19;0.6028095348105664;True
D02;IRRIG;714;32;32;32;70.96215415596168;1.9333350075025165e-19;0.6041278117694052;True
D02;IRRIG;715;32;32;32;71.25674863982238;1.72076804887728e-19;0.6051181733776668;True
D02;IRRIG;716;32;32;32;71.44937033073404;1.5948346585425848e-19;0.6057630501153807;True
D02;IRRIG;717;32;32;32;71.52103491114777;1.550419938760869e-19;0.6060024381669966;True
D02;IRRIG;718;32;32;32;71.47349144969543;1.5797420976293215e-19;0.6058436566673296;True
D02;IRRIG;719;32;32;32;71.3047628163126;1.6884562835349594e-19;0.6052791170039089;True
D02;IRRIG;720;32;32;32;71.00878755003578;1.8979783524333e-19;0.6042849137542153;True
D02;IRRIG;721;32;32;32;70.57592792797752;2.2532973618083836e-19;0.602821853962962;True
D02;IRRIG;722;32;32;32;69.99705036284949;2.837383843038345e-19;0.6008482630661636;True
D02;IRRIG;723;32;32;32;69.26199086201335;3.808411852685604e-19;0.598313750016382;True
D02;IRRIG;724;32;32;32;68.32950160616389;5.547221349158927e-19;0.5950517998459731;True
D02;IRRIG;725;32;32;32;67.19255931765917;8.81094139919836e-19;0.5910022583793006;True
D02;IRRIG;726;32;32;32;65.83994800418101;1.5371673373732823e-18;0.5860777859869636;True
D02;IRRIG;727;32;32;32;64.2331924731687;3.003610649591955e-18;0.580071711458448;True
D02;IRRIG;728;32;32;32;62.37555847630187;6.596277349607322e-18;0.5729068980149359;True
