grupo;banda_nm;n_unidades;n_dias;via;p_shapiro_residuo;F_anova_mr;epsilon_gg;p_anova_mr;p_anova_mr_gg;eta2_parcial;chi2_friedman;p_friedman;w_kendall;p_tempo;efeito_tempo;q_tempo;significativa
NIRRIG;1184;12;7;anova_mr;0.49218577706002886;15.637793476085257;0.44572879091527245;4.511727736016123e-11;5.347044380389945e-06;0.5870528837204356;;;;5.347044380389945e-06;0.5870528837204356;1.402080103153386e-05;True
NIRRIG;1185;12;7;anova_mr;0.49216516188973813;15.670773538396158;0.4464121476658456;4.3383772006740904e-11;5.175808889904434e-06;0.5875635183897451;;;;5.175808889904434e-06;0.5875635183897451;1.3708096428642157e-05;True
NIRRIG;1186;12;7;anova_mr;0.49058218056040565;15.705490882284652;0.44683720783850506;4.163288767179256e-11;5.0329406824623e-06;0.5880996889932865;;;;5.0329406824623e-06;0.5880996889932865;1.3469366899443908e-05;True
NIRRIG;1187;12;7;anova_mr;0.48658953671546884;15.737857827437617;0.4470405825177875;4.0066043443724186e-11;4.9235942057253565e-06;0.588598306154799;;;;4.9235942057253565e-06;0.588598306154799;1.3257191351714568e-05;True
NIRRIG;1188;12;7;anova_mr;0.4794279138698396;15.776174855482921;0.44735560934146223;3.828934692106617e-11;4.7895928075735325e-06;0.589187026923394;;;;4.7895928075735325e-06;0.589187026923394;1.2983242764729429e-05;True
NIRRIG;1189;12;7;anova_mr;0.4706881466672161;15.821028888386854;0.44750215763645773;3.6312164084512885e-11;4.659629622592913e-06;0.5898740482411974;;;;4.659629622592913e-06;0.5898740482411974;1.2743224123417064e-05;True
NIRRIG;1190;12;7;anova_mr;0.46132536045265915;15.870578167066478;0.4474927033007044;3.4249767688015183e-11;4.537056601837363e-06;0.590630319466591;;;;4.537056601837363e-06;0.590630319466591;1.2538033663161335e-05;True
NIRRIG;1191;12;7;anova_mr;0.45510701914660995;15.92662691128569;0.44751280545304106;3.206155553001113e-11;4.399611422265049e-06;0.5914824372082937;;;;4.399611422265049e-06;0.5914824372082937;1.2407748398282765e-05;True
NIRRIG;1192;12;7;anova_mr;0.45029359303887656;15.984130074809547;0.4476110370762567;2.996575491580369e-11;4.255999141237502e-06;0.5923529878671608;;;;4.255999141237502e-06;0.5923529878671608;1.2215295956500144e-05;True
NIRRIG;1193;12;7;anova_mr;0.44405242828797986;16.036991539215908;0.44729198927982305;2.8163534021699992e-11;4.16531854570674e-06;0.5931500002859044;;;;4.16531854570674e-06;0.5931500002859044;1.2196768065604076e-05;True
NIRRIG;1194;12;7;anova_mr;0.4408890265462153;16.082474195327585;0.44671835573659896;2.6702293282074632e-11;4.11597156813689e-06;0.5938332694175417;;;;4.11597156813689e-06;0.5938332694175417;1.2196768065604076e-05;True
NIRRIG;1195;12;7;anova_mr;0.43686593276755303;16.118421653386395;0.4463546161409543;2.560274171047405e-11;4.069677348949216e-06;0.5943716732265507;;;;4.069677348949216e-06;0.5943716732265507;1.2196768065604076e-05;True
NIRRIG;1196;12;7;anova_mr;0.4317004591619593;16.14972783798509;0.4459908328752803;2.468315314531923e-11;4.0341233360085466e-06;0.5948394007615083;;;;4.0341233360085466e-06;0.5948394007615083;1.2196768065604076e-05;True
NIRRIG;1197;12;7;anova_mr;0.42744795954096015;16.175742529715794;0.44581220207526706;2.3944891826296792e-11;3.99408840493122e-06;0.5952272513631649;;;;3.99408840493122e-06;0.5952272513631649;1.2196768065604076e-05;True
NIRRIG;1198;12;7;anova_mr;0.42222385097547155;16.196527012415334;0.44591677950377895;2.337141236140995e-11;3.940966296705583e-06;0.5955365920443279;;;;3.940966296705583e-06;0.5955365920443279;1.2196768065604076e-05;True
NIRRIG;1199;12;7;anova_mr;0.41698914638990753;16.21876752044105;0.4460840400092302;2.277339769505678e-11;3.880187763673737e-06;0.5958670798837934;;;;3.880187763673737e-06;0.5958670798837934;1.2196768065604076e-05;True
NIRRIG;1200;12;7;anova_mr;0.4096728397639976;16.246118903376626;0.44622129696313184;2.2059495434308475e-11;3.81247922092993e-06;0.5962727741514494;;;;3.81247922092993e-06;0.5962727741514494;1.2196768065604076e-05;True
NIRRIG;1201;12;7;anova_mr;0.40056574374988446;16.282803324323297;0.4462681660188137;2.1137991068103038e-11;3.7348545998731675e-06;0.5968156252406355;;;;3.7348545998731675e-06;0.5968156252406355;1.2196768065604076e-05;True
NIRRIG;1202;12;7;anova_mr;0.39154888843757646;16.3212336044145;0.4461672574326299;2.0215050107979234e-11;3.667470995356088e-06;0.5973827478191671;;;;3.667470995356088e-06;0.5973827478191671;1.2196768065604076e-05;True
NIRRIG;1203;12;7;anova_mr;0.38209037067123786;16.36027631508176;0.445721121098917;1.9319817097698517e-11;3.627935462919898e-06;0.5979572766983904;;;;3.627935462919898e-06;0.5979572766983904;1.2196768065604076e-05;True
NIRRIG;1204;12;7;anova_mr;0.3751694985541872;16.392490555331122;0.4450871147689633;1.8611932946520475e-11;3.617124508090677e-06;0.5984300887945663;;;;3.617124508090677e-06;0.5984300887945663;1.2196768065604076e-05;True
NIRRIG;1205;12;7;anova_mr;0.3750267459717811;16.41260949175796;0.4444648237002277;1.8183431073732917e-11;3.628729377111171e-06;0.5987248129986557;;;;3.628729377111171e-06;0.5987248129986557;1.2196768065604076e-05;True
NIRRIG;1206;12;7;anova_mr;0.3765798801623892;16.424977953226765;0.443848765389575;1.7925055570731783e-11;3.654889849663571e-06;0.5989057851291449;;;;3.654889849663571e-06;0.5989057851291449;1.2196768065604076e-05;True
NIRRIG;1207;12;7;anova_mr;0.37938478367106415;16.430300784455053;0.4434239648447948;1.7815028441583696e-11;3.6792839700827405e-06;0.5989836171889964;;;;3.6792839700827405e-06;0.5989836171889964;1.2196768065604076e-05;True
NIRRIG;1208;12;7;anova_mr;0.3779707440261967;16.421544320570888;0.4431771599343034;1.7996402433650153e-11;3.7166327393117365e-06;0.5988555614736802;;;;3.7166327393117365e-06;0.5988555614736802;1.2196768065604076e-05;True
NIRRIG;1209;12;7;anova_mr;0.37212588432453464;16.399189529859406;0.44304078429367844;1.8468112713038885e-11;3.7720340960046397e-06;0.5985282707719404;;;;3.7720340960046397e-06;0.5985282707719404;1.2196768065604076e-05;True
NIRRIG;1210;12;7;anova_mr;0.3617597891014341;16.37857676742614;0.4430816265911757;1.8914344024225958e-11;3.809741227302014e-06;0.5982260110362153;;;;3.809741227302014e-06;0.5982260110362153;1.2196768065604076e-05;True
NIRRIG;1211;12;7;anova_mr;0.34873375720364164;16.367276405836513;0.4432002486195725;1.91636734245521e-11;3.822418335039871e-06;0.5980601124906214;;;;3.822418335039871e-06;0.5980601124906214;1.2196768065604076e-05;True
NIRRIG;1212;12;7;anova_mr;0.336799431723091;16.357912265730363;0.44309536265441946;1.9372844814883025e-11;3.850282376860089e-06;0.597922535420254;;;;3.850282376860089e-06;0.597922535420254;1.2196768065604076e-05;True
NIRRIG;1213;12;7;anova_mr;0.32716112664193736;16.352310467784374;0.44287278344650255;1.949909710379333e-11;3.880775738238327e-06;0.5978401892975064;;;;3.880775738238327e-06;0.5978401892975064;1.2196768065604076e-05;True
NIRRIG;1214;12;7;anova_mr;0.32227167002569534;16.346760333058032;0.44237761782415524;1.9625020485015803e-11;3.935100953369652e-06;0.5977585693504364;;;;3.935100953369652e-06;0.5977585693504364;1.2196768065604076e-05;True
NIRRIG;1215;12;7;anova_mr;0.322505377741673;16.332082467085907;0.441484357152599;1.996208731199388e-11;4.044888915612658e-06;0.5975425577891286;;;;4.044888915612658e-06;0.5975425577891286;1.2196768065604076e-05;True
NIRRIG;1216;12;7;anova_mr;0.32313956927501425;16.321548942453955;0.4406940555967338;2.0207651005530657e-11;4.139154068221871e-06;0.5973873947202347;;;;4.139154068221871e-06;0.5973873947202347;1.2196768065604076e-05;True
NIRRIG;1217;12;7;anova_mr;0.32335954378520665;16.319617728612037;0.44015675560946216;2.0253008858528518e-11;4.192934505092754e-06;0.5973589341815856;;;;4.192934505092754e-06;0.5973589341815856;1.2196768065604076e-05;True
NIRRIG;1218;12;7;anova_mr;0.32125678299707605;16.320158591372124;0.4398068768205694;2.024029521754568e-11;4.2243420174308854e-06;0.5973669053490096;;;;4.2243420174308854e-06;0.5973669053490096;1.2196768065604076e-05;True
NIRRIG;1219;12;7;anova_mr;0.3179022866040989;16.321017529439754;0.43972225195943515;2.0220121708727e-11;4.230359690265637e-06;0.5973795636217811;;;;4.230359690265637e-06;0.5973795636217811;1.2196768065604076e-05;True
NIRRIG;1220;12;7;anova_mr;0.3135335977784969;16.333302027506885;0.4400457376405132;1.9933855313470444e-11;4.173203095700132e-06;0.5975605146816824;;;;4.173203095700132e-06;0.5975605146816824;1.2196768065604076e-05;True
NIRRIG;1221;12;7;anova_mr;0.3095463710719723;16.349748345897236;0.4402078776308314;1.9557123730363204e-11;4.122543265575418e-06;0.5978025150037579;;;;4.122543265575418e-06;0.5978025150037579;1.2196768065604076e-05;True
NIRRIG;1222;12;7;anova_mr;0.30622181303277624;16.356171461619205;0.4400200571768908;1.9411988361240693e-11;4.125843991426318e-06;0.597896949306922;;;;4.125843991426318e-06;0.597896949306922;1.2196768065604076e-05;True
NIRRIG;1223;12;7;anova_mr;0.3031634673079608;16.362286225702384;0.4396370301770279;1.9274850556037564e-11;4.1477551217323714e-06;0.5979868089506606;;;;4.1477551217323714e-06;0.5979868089506606;1.2196768065604076e-05;True
NIRRIG;1224;12;7;anova_mr;0.3011368426304556;16.36618699023981;0.43887997914768506;1.9187888254477604e-11;4.209434937229567e-06;0.5980441117382131;;;;4.209434937229567e-06;0.5980441117382131;1.2196768065604076e-05;True
NIRRIG;1225;12;7;anova_mr;0.3005922967047383;16.359221545336645;0.43783969002844336;1.934345803005568e-11;4.323423999140563e-06;0.5979417768969768;;;;4.323423999140563e-06;0.5979417768969768;1.2335457036187758e-05;True
NIRRIG;1226;12;7;anova_mr;0.2998622090128162;16.35797411509413;0.43691434943917123;1.9371455571997006e-11;4.415975459193812e-06;0.5979234444142922;;;;4.415975459193812e-06;0.5979234444142922;1.2407748398282765e-05;True
NIRRIG;1227;12;7;anova_mr;0.2996171079736248;16.36075763566791;0.4362174513388282;1.9309038972176187e-11;4.478313102546378e-06;0.5979643492890625;;;;4.478313102546378e-06;0.5979643492890625;1.2481075928188275e-05;True
NIRRIG;1228;12;7;anova_mr;0.29969824514631505;16.365809446743594;0.435756378210567;1.9196287396315112e-11;4.512531792329521e-06;0.5980385662844353;;;;4.512531792329521e-06;0.5980385662844353;1.2497384590919896e-05;True
NIRRIG;1229;12;7;anova_mr;0.29831014599135774;16.375468545694723;0.4355178326913494;1.8982588564149695e-11;4.513835577420161e-06;0.5981803934555874;;;;4.513835577420161e-06;0.5981803934555874;1.2497384590919896e-05;True
NIRRIG;1230;12;7;anova_mr;0.2939593370058666;16.395177529269265;0.43547564179147635;1.855410833873175e-11;4.472174894376042e-06;0.5984694755765866;;;;4.472174894376042e-06;0.5984694755765866;1.2481075928188275e-05;True
NIRRIG;1231;12;7;anova_mr;0.2897229751357523;16.415811819296568;0.43533205731949065;1.8116169240632562e-11;4.438823716266978e-06;0.5987716842928696;;;;4.438823716266978e-06;0.5987716842928696;1.2443639799849267e-05;True
NIRRIG;1232;12;7;anova_mr;0.28489515675746413;16.439097265294663;0.4350817793863009;1.7634719682265825e-11;4.410227151329315e-06;0.5991121758253706;;;;4.410227151329315e-06;0.5991121758253706;1.2407748398282765e-05;True
NIRRIG;1233;12;7;anova_mr;0.27880877413837135;16.469068594659912;0.43484025761152706;1.703435288433287e-11;4.365978536095171e-06;0.5995495820292049;;;;4.365978536095171e-06;0.5995495820292049;1.2369344228409213e-05;True
NIRRIG;1234;12;7;anova_mr;0.27291587563684255;16.496321019291415;0.43471290830514947;1.650671583580201e-11;4.317342171333684e-06;0.5999464803934169;;;;4.317342171333684e-06;0.5999464803934169;1.2335457036187758e-05;True
NIRRIG;1235;12;7;anova_mr;0.26860559811554463;16.520911221608117;0.43472934827320137;1.6045064512732468e-11;4.2614575276197685e-06;0.6003039321109644;;;;4.2614575276197685e-06;0.6003039321109644;1.2215295956500144e-05;True
NIRRIG;1236;12;7;anova_mr;0.2654989469658675;16.54854286536162;0.43475865699829097;1.5542140491479426e-11;4.198554829923761e-06;0.600704833872323;;;;4.198554829923761e-06;0.600704833872323;1.2196768065604076e-05;True
NIRRIG;1237;12;7;anova_mr;0.2622172564701012;16.569526398138073;0.4347805113882159;1.5171079201781428e-11;4.15147853710473e-06;0.6010087427275178;;;;4.15147853710473e-06;0.6010087427275178;1.2196768065604076e-05;True
NIRRIG;1238;12;7;anova_mr;0.2587064052975377;16.585518579124958;0.43482088072337644;1.48944141912201e-11;4.113783799106191e-06;0.6012400503384362;;;;4.113783799106191e-06;0.6012400503384362;1.2196768065604076e-05;True
NIRRIG;1239;12;7;anova_mr;0.2552033213053738;16.605177034574623;0.43477425174986184;1.4561424866509962e-11;4.076742286220541e-06;0.601524018983003;;;;4.076742286220541e-06;0.601524018983003;1.2196768065604076e-05;True
NIRRIG;1240;12;7;anova_mr;0.2507080597904965;16.627436178856907;0.43469607110413994;1.4193619181434135e-11;4.037552233274161e-06;0.6018450670273116;;;;4.037552233274161e-06;0.6018450670273116;1.2196768065604076e-05;True
NIRRIG;1241;12;7;anova_mr;0.246203760387866;16.644034708377372;0.43467547852584454;1.3925583041093309e-11;4.005205761861516e-06;0.6020841343877161;;;;4.005205761861516e-06;0.6020841343877161;1.2196768065604076e-05;True
NIRRIG;1242;12;7;anova_mr;0.24073965962295585;16.662250918331306;0.4345543428880359;1.3637414411367069e-11;3.978857298216223e-06;0.6023461708710593;;;;3.978857298216223e-06;0.6023461708710593;1.2196768065604076e-05;True
NIRRIG;1243;12;7;anova_mr;0.23458300119737074;16.68452674426165;0.43434295962066594;1.3293350170864352e-11;3.952568067615842e-06;0.6026661354332148;;;;3.952568067615842e-06;0.6026661354332148;1.2196768065604076e-05;True
NIRRIG;1244;12;7;anova_mr;0.23086729070800738;16.696842974816192;0.4341982335623894;1.3106967093134027e-11;3.940617855281898e-06;0.6028428218334513;;;;3.940617855281898e-06;0.6028428218334513;1.2196768065604076e-05;True
NIRRIG;1245;12;7;anova_mr;0.2300202939388185;16.7034111273915;0.4340844530523367;1.3008672411684739e-11;3.9375238025884394e-06;0.6029369831239356;;;;3.9375238025884394e-06;0.6029369831239356;1.2196768065604076e-05;True
NIRRIG;1246;12;7;anova_mr;0.22844371751470893;16.71297088923578;0.4338205290984349;1.2866961400410923e-11;3.941789331407693e-06;0.6030739524836509;;;;3.941789331407693e-06;0.6030739524836509;1.2196768065604076e-05;True
NIRRIG;1247;12;7;anova_mr;0.22594443288940153;16.71917818651088;0.43343749643771207;1.2775798168505715e-11;3.963493618941548e-06;0.6031628381626054;;;;3.963493618941548e-06;0.6031628381626054;1.2196768065604076e-05;True
NIRRIG;1248;12;7;anova_mr;0.22487462845762296;16.72532207856417;0.4331651868820438;1.2686220799950971e-11;3.975506137690183e-06;0.6032507767148844;;;;3.975506137690183e-06;0.6032507767148844;1.2196768065604076e-05;True
NIRRIG;1249;12;7;anova_mr;0.22192706402769663;16.734911539961278;0.4329531193901537;1.2547697479952541e-11;3.9751687117409795e-06;0.6033879544143894;;;;3.9751687117409795e-06;0.6033879544143894;1.2196768065604076e-05;True
NIRRIG;1250;12;7;anova_mr;0.21832286301053372;16.749491395614637;0.43281607193190647;1.2340062656729903e-11;3.958058351729749e-06;0.6035963382832172;;;;3.958058351729749e-06;0.6035963382832172;1.2196768065604076e-05;True
NIRRIG;1251;12;7;anova_mr;0.21618346225179275;16.759227773541262;0.4328078678429038;1.2203377465296137e-11;3.939251114676931e-06;0.6037353744226033;;;;3.939251114676931e-06;0.6037353744226033;1.2196768065604076e-05;True
NIRRIG;1252;12;7;anova_mr;0.21285310050001138;16.76323014916266;0.4328031951785084;1.2147642629791764e-11;3.93166382601515e-06;0.6037925003358531;;;;3.93166382601515e-06;0.6037925003358531;1.2196768065604076e-05;True
NIRRIG;1253;12;7;anova_mr;0.2090280220536877;16.768618358372056;0.43288533147390934;1.2073023037807326e-11;3.913625032254629e-06;0.6038693802465122;;;;3.913625032254629e-06;0.6038693802465122;1.2196768065604076e-05;True
NIRRIG;1254;12;7;anova_mr;0.2084927899073719;16.76801197427457;0.4330948772867862;1.2081397040756533e-11;3.896287730054356e-06;0.6038607297421633;;;;3.896287730054356e-06;0.6038607297421633;1.2196768065604076e-05;True
NIRRIG;1255;12;7;anova_mr;0.20854436614090727;16.76303225571127;0.4331739709237677;1.215039221505256e-11;3.899171953968673e-06;0.6037896761893818;;;;3.899171953968673e-06;0.6037896761893818;1.2196768065604076e-05;True
NIRRIG;1256;12;7;anova_mr;0.2071778594858258;16.766737345378836;0.43303151742867;1.2099018826988728e-11;3.9044140600141006e-06;0.6038425450143602;;;;3.9044140600141006e-06;0.6038425450143602;1.2196768065604076e-05;True
NIRRIG;1257;12;7;anova_mr;0.20598614206428872;16.77412070663389;0.43271829228834446;1.1997309642142261e-11;3.91750357489035e-06;0.6039478579290314;;;;3.91750357489035e-06;0.6039478579290314;1.2196768065604076e-05;True
NIRRIG;1258;12;7;anova_mr;0.20277632585406463;16.78034111079981;0.43220906112317226;1.1912304046666318e-11;3.950499061777606e-06;0.6040365395036971;;;;3.950499061777606e-06;0.6040365395036971;1.2196768065604076e-05;True
NIRRIG;1259;12;7;anova_mr;0.19783176529437357;16.790683316447993;0.4316409094035717;1.1772341454463032e-11;3.980815906959547e-06;0.6041838959213494;;;;3.980815906959547e-06;0.6041838959213494;1.2196768065604076e-05;True
NIRRIG;1260;12;7;anova_mr;0.19553268778731364;16.801589961247004;0.43118473392706846;1.1626573257651777e-11;4.000103599322327e-06;0.6043391757330051;;;;4.000103599322327e-06;0.6043391757330051;1.2196768065604076e-05;True
NIRRIG;1261;12;7;anova_mr;0.1946811646155509;16.801972752914835;0.43066516816685807;1.1621491099159829e-11;4.046776842158815e-06;0.6043446233919955;;;;4.046776842158815e-06;0.6043446233919955;1.2196768065604076e-05;True
NIRRIG;1262;12;7;anova_mr;0.19366940958290335;16.791805330984435;0.43004368552482525;1.1757259206688808e-11;4.12537639952511e-06;0.6041998758628192;;;;4.12537639952511e-06;0.6041998758628192;1.2196768065604076e-05;True
NIRRIG;1263;12;7;anova_mr;0.1939890205684665;16.788888162942378;0.42961357047725035;1.179651355307074e-11;4.171964318283968e-06;0.6041583263245145;;;;4.171964318283968e-06;0.6041583263245145;1.2196768065604076e-05;True
NIRRIG;1264;12;7;anova_mr;0.19482288764724937;16.794901211420626;0.4293128945058756;1.1715747109326289e-11;4.187818518388714e-06;0.604243961281639;;;;4.187818518388714e-06;0.604243961281639;1.2196768065604076e-05;True
NIRRIG;1265;12;7;anova_mr;0.19350597463544705;16.80791466213812;0.4289783533041429;1.1542895571311765e-11;4.192196698911584e-06;0.6044291658095077;;;;4.192196698911584e-06;0.6044291658095077;1.2196768065604076e-05;True
NIRRIG;1266;12;7;anova_mr;0.19097656417311637;16.831724449142445;0.4287211454100555;1.1233405196678367e-11;4.16660403602508e-06;0.6047675730585592;;;;4.16660403602508e-06;0.6047675730585592;1.2196768065604076e-05;True
NIRRIG;1267;12;7;anova_mr;0.18739648980196688;16.867770038602877;0.4284507163765489;1.0781032412430105e-11;4.117172959962901e-06;0.6052787867575115;;;;4.117172959962901e-06;0.6052787867575115;1.2196768065604076e-05;True
NIRRIG;1268;12;7;anova_mr;0.18185020437323962;16.910265699898734;0.42808287698919756;1.0271709564660914e-11;4.064428429694626e-06;0.6058797820745966;;;;4.064428429694626e-06;0.6058797820745966;1.2196768065604076e-05;True
NIRRIG;1269;12;7;anova_mr;0.1755537380407225;16.957108269409574;0.42780160959347724;9.738900251681731e-12;3.996011180954738e-06;0.6065401366265014;;;;3.996011180954738e-06;0.6065401366265014;1.2196768065604076e-05;True
NIRRIG;1270;12;7;anova_mr;0.1707506717825168;17.004365206581046;0.4275825551431926;9.230160474409162e-12;3.922601991965339e-06;0.6072040941169061;;;;3.922601991965339e-06;0.6072040941169061;1.2196768065604076e-05;True
NIRRIG;1271;12;7;anova_mr;0.16637782407134288;17.041364581381906;0.42720209728879716;8.85099155492023e-12;3.884840909465268e-06;0.6077223714246965;;;;3.884840909465268e-06;0.6077223714246965;1.2196768065604076e-05;True
NIRRIG;1272;12;7;anova_mr;0.16152992311235415;17.06034884608657;0.4267863486826305;8.662702898794675e-12;3.885344087612945e-06;0.6079877673532874;;;;3.885344087612945e-06;0.6079877673532874;1.2196768065604076e-05;True
NIRRIG;1273;12;7;anova_mr;0.15704307236583098;17.07466669536702;0.42659021817637494;8.523427616507302e-12;3.875299789369338e-06;0.6081876903701493;;;;3.875299789369338e-06;0.6081876903701493;1.2196768065604076e-05;True
NIRRIG;1274;12;7;anova_mr;0.15234939697937688;17.0824593611713;0.42653962071693163;8.44859617015803e-12;3.86486117762027e-06;0.6082964152630683;;;;3.86486117762027e-06;0.6082964152630683;1.2196768065604076e-05;True
NIRRIG;1275;12;7;anova_mr;0.14730126725639348;17.082345330763136;0.4265915218850695;8.449686291454884e-12;3.860464407099678e-06;0.6082948247221388;;;;3.860464407099678e-06;0.6082948247221388;1.2196768065604076e-05;True
NIRRIG;1276;12;7;anova_mr;0.14269428958454422;17.084264659198553;0.42670605077060797;8.431356948446522e-12;3.8466387892438105e-06;0.6083215945482437;;;;3.8466387892438105e-06;0.6083215945482437;1.2196768065604076e-05;True
NIRRIG;1277;12;7;anova_mr;0.138208967784832;17.08896805394267;0.42664020444368694;8.38661298582257e-12;3.843506300694198e-06;0.6083871796615896;;;;3.843506300694198e-06;0.6083871796615896;1.2196768065604076e-05;True
NIRRIG;1278;12;7;anova_mr;0.1336104482101126;17.08792642064194;0.42636785882130007;8.396501049777963e-12;3.869681955844027e-06;0.6083726568040262;;;;3.869681955844027e-06;0.6083726568040262;1.2196768065604076e-05;True
NIRRIG;1279;12;7;anova_mr;0.1282714833170514;17.084085855444425;0.42599166389163434;8.433062771193982e-12;3.910773958448455e-06;0.6083191008381168;;;;3.910773958448455e-06;0.6083191008381168;1.2196768065604076e-05;True
NIRRIG;1280;12;7;anova_mr;0.12339214061375148;17.079609259414873;0.4255186144789954;8.475886376013621e-12;3.962358938505799e-06;0.6082566570504615;;;;3.962358938505799e-06;0.6082566570504615;1.2196768065604076e-05;True
NIRRIG;1281;12;7;anova_mr;0.11963258515707881;17.071375261851408;0.4250794948746772;8.555239268083277e-12;4.018927606061593e-06;0.6081417494728575;;;;4.018927606061593e-06;0.6081417494728575;1.2196768065604076e-05;True
NIRRIG;1282;12;7;anova_mr;0.11543672714878239;17.062086820430057;0.4249150910860948;8.645672749119223e-12;4.052711081861474e-06;0.6080120459184217;;;;4.052711081861474e-06;0.6080120459184217;1.2196768065604076e-05;True
NIRRIG;1283;12;7;anova_mr;0.11073162345151522;17.05842695526159;0.42488896033765033;8.681575434978352e-12;4.062486128112583e-06;0.6079609160720519;;;;4.062486128112583e-06;0.6079609160720519;1.2196768065604076e-05;True
NIRRIG;1284;12;7;anova_mr;0.10620418720187846;17.057058727490677;0.42474454978496795;8.695036914462078e-12;4.0787552069615045e-06;0.6079417979325803;;;;4.0787552069615045e-06;0.6079417979325803;1.2196768065604076e-05;True
NIRRIG;1285;12;7;anova_mr;0.10190208487503255;17.059065369823642;0.42437331852921584;8.67530165681714e-12;4.109651424958954e-06;0.6079698359507711;;;;4.109651424958954e-06;0.6079698359507711;1.2196768065604076e-05;True
NIRRIG;1286;12;7;anova_mr;0.09922079536058465;17.05848063080167;0.4239657422969031;8.681047779062821e-12;4.149550712452622e-06;0.6079616660381617;;;;4.149550712452622e-06;0.6079616660381617;1.2196768065604076e-05;True
NIRRIG;1287;12;7;anova_mr;0.09835812348163187;17.04225470427366;0.4233573661264087;8.842069731993648e-12;4.241779576445188e-06;0.6077348231801206;;;;4.241779576445188e-06;0.6077348231801206;1.2196768065604076e-05;True
NIRRIG;1288;12;7;anova_mr;0.0969169537790055;17.021153596996232;0.4227215472721517;9.056082764298959e-12;4.349143213453838e-06;0.6074394310026137;;;;4.349143213453838e-06;0.6074394310026137;1.2369344228409213e-05;True
NIRRIG;1289;12;7;anova_mr;0.09399725950862153;16.998383104508306;0.4222870799229852;9.293017798025395e-12;4.442231109480317e-06;0.6071201697990632;;;;4.442231109480317e-06;0.6071201697990632;1.2443639799849267e-05;True
NIRRIG;1290;12;7;anova_mr;0.09015445118731336;16.97034344158646;0.4218150714806638;9.593573766157554e-12;4.552947712514038e-06;0.606726316286659;;;;4.552947712514038e-06;0.606726316286659;1.2538727658895347e-05;True
NIRRIG;1291;12;7;anova_mr;0.08562070419672085;16.94586625855717;0.42135203745050814;9.864120681854284e-12;4.657221807897952e-06;0.6063818563279733;;;;4.657221807897952e-06;0.6063818563279733;1.2743224123417064e-05;True
NIRRIG;1292;12;7;anova_mr;0.08031733181866624;16.917864223349024;0.4208946828193042;1.0183282515563355e-11;4.771463949549429e-06;0.6059870514449962;;;;4.771463949549429e-06;0.6059870514449962;1.296455837150014e-05;True
NIRRIG;1293;12;7;anova_mr;0.07464785993876027;16.873294377056567;0.42024567974160315;1.0713377597259913e-11;4.950038814242503e-06;0.6053570183991432;;;;4.950038814242503e-06;0.6053570183991432;1.3300977658066462e-05;True
NIRRIG;1294;12;7;anova_mr;0.06929936907581168;16.82446773793128;0.41948240328277697;1.132681552070373e-11;5.159306246870612e-06;0.604664495162852;;;;5.159306246870612e-06;0.604664495162852;1.3684022028337857e-05;True
NIRRIG;1295;12;7;anova_mr;0.06369722008598121;16.770764421587046;0.41853731538234173;1.2043434441377497e-11;5.412396279256894e-06;0.6038999923441296;;;;5.412396279256894e-06;0.6038999923441296;1.4131942760266232e-05;True
NIRRIG;1296;12;7;anova_mr;0.05758527399344602;16.69711130224725;0.41757217366276256;1.3102936537834851e-11;5.736147227996115e-06;0.6028466694608873;;;;5.736147227996115e-06;0.6028466694608873;1.4768379055621797e-05;True
NIRRIG;1297;12;7;anova_mr;0.0517853668619168;16.613074326196013;0.4167025702517593;1.4429821400877669e-11;6.096912146168908e-06;0.6016379824261545;;;;6.096912146168908e-06;0.6016379824261545;1.5365065376980467e-05;True
NIRRIG;1298;12;7;friedman;0.045322509739828834;;;;;;49.75;5.2759864274359995e-09;0.6909722222222222;5.2759864274359995e-09;0.6909722222222222;1.510561498724011e-08;True
NIRRIG;1299;12;7;friedman;0.03908746534955378;;;;;;49.75;5.2759864274359995e-09;0.6909722222222222;5.2759864274359995e-09;0.6909722222222222;1.510561498724011e-08;True
NIRRIG;1300;12;7;friedman;0.033925324751018136;;;;;;49.67857142857139;5.452758580759844e-09;0.6899801587301582;5.452758580759844e-09;0.6899801587301582;1.510561498724011e-08;True
NIRRIG;1301;12;7;friedman;0.029185283813887172;;;;;;49.67857142857139;5.452758580759844e-09;0.6899801587301582;5.452758580759844e-09;0.6899801587301582;1.510561498724011e-08;True
NIRRIG;1302;12;7;friedman;0.025073922637568014;;;;;;49.67857142857139;5.452758580759844e-09;0.6899801587301582;5.452758580759844e-09;0.6899801587301582;1.510561498724011e-08;True
NIRRIG;1303;12;7;friedman;0.021702494481385125;;;;;;50.17857142857139;4.329060258189163e-09;0.6969246031746026;4.329060258189163e-09;0.6969246031746026;1.3446323529223914e-08;True
NIRRIG;1304;12;7;friedman;0.019261797080652936;;;;;;50.571428571428555;3.6107006799484738e-09;0.7023809523809521;3.6107006799484738e-09;0.7023809523809521;1.2339141230074743e-08;True
NIRRIG;1305;12;7;friedman;0.01757674390774873;;;;;;49.071428571428555;7.214499585590172e-09;0.6815476190476188;7.214499585590172e-09;0.6815476190476188;1.5733749096233885e-08;True
