genotipo;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
BR16;1436;56;0.9344421222923308;0.00452893998264263;0.06869499099943303;False;True
BR16;1437;56;0.933082934521948;0.0039781755301228445;0.06869499099943303;False;True
BR16;1438;56;0.9320162900553884;0.0035955021861867565;0.06869499099943303;False;True
BR16;1439;56;0.9310262739979211;0.003274920270302336;0.06869499099943303;False;True
BR16;1440;56;0.930159325445451;0.003018902901170583;0.06869499099943303;False;True
BR16;1441;56;0.9293216434959578;0.0027914968037455246;0.06869499099943303;False;True
BR16;1442;56;0.9284927719212236;0.002584185575474337;0.06869499099943303;False;True
BR16;1443;56;0.9276924924702125;0.002399378202599266;0.06869499099943303;False;True
BR16;1444;56;0.9271005950947063;0.002271684563613433;0.06869499099943303;False;True
BR16;1445;56;0.9266312145724432;0.0021755231732637887;0.06869499099943303;False;True
BR16;1446;56;0.9261656894840806;0.0020843825883695663;0.06869499099943303;False;True
BR16;1447;56;0.9257505037694757;0.0020064929343113847;0.06869499099943303;False;True
BR16;1448;56;0.9253379161439677;0.0019321261607785356;0.06869499099943303;False;True
BR16;1449;56;0.9249408206633328;0.0018632935208308318;0.06869499099943303;False;True
BR16;1450;56;0.9246188198466491;0.0018093783160931334;0.06869499099943303;False;True
BR16;1451;56;0.9243284114304339;0.0017621637812478461;0.06869499099943303;False;True
BR16;1452;56;0.924060341072822;0.0017197339739228466;0.06869499099943303;False;True
BR16;1453;56;0.9238492538327417;0.0016870824496139417;0.06869499099943303;False;True
BR16;1454;56;0.9237521410161786;0.0016722811000441605;0.06869499099943303;False;True
BR16;1455;56;0.9236695200005243;0.0016597963868856195;0.06869499099943303;False;True
BR16;1456;56;0.9236014996560951;0.0016495917811571693;0.06869499099943303;False;True
BR16;1457;56;0.9235552686451356;0.001642693878940966;0.06869499099943303;False;True
BR16;1458;56;0.9235134200889062;0.0016364761062821532;0.06869499099943303;False;True
BR16;1459;56;0.9234624481448847;0.0016289363301659817;0.06869499099943303;False;True
BR16;1460;56;0.9234196291602769;0.001622630873860624;0.06869499099943303;False;True
BR16;1461;56;0.9234047195979449;0.0016204413653893206;0.06869499099943303;False;True
BR16;1462;56;0.923371411776122;0.0016155612789998054;0.06869499099943303;False;True
BR16;1463;56;0.9233325228205075;0.0016098830930413954;0.06869499099943303;False;True
BR16;1464;56;0.9232872045512773;0.0016032927222602903;0.06869499099943303;False;True
BR16;1465;56;0.9232537703327767;0.0015984488337585161;0.06869499099943303;False;True
BR16;1466;56;0.9232991499958421;0.001605027110395533;0.06869499099943303;False;True
BR16;1467;56;0.9233879438015317;0.001617981522658267;0.06869499099943303;False;True
BR16;1468;56;0.9235064209516318;0.0016354386154089227;0.06869499099943303;False;True
BR16;1469;56;0.9236352821102344;0.0016546516202355771;0.06869499099943303;False;True
BR16;1470;56;0.9237775938004458;0.0016761471608658116;0.06869499099943303;False;True
BR16;1471;56;0.9239036783185136;0.0016954378903166966;0.06869499099943303;False;True
BR16;1472;56;0.9240145335130281;0.0017125921190522318;0.06869499099943303;False;True
BR16;1473;56;0.9241296735030011;0.001730603431235602;0.06869499099943303;False;True
BR16;1474;56;0.9242243646024093;0.0017455656942787126;0.06869499099943303;False;True
BR16;1475;56;0.9243100604800532;0.0017592242910462119;0.06869499099943303;False;True
BR16;1476;56;0.9244717301261286;0.001785299895579102;0.06869499099943303;False;True
BR16;1477;56;0.9246572207626894;0.001815720739985721;0.06869499099943303;False;True
BR16;1478;56;0.924851762058257;0.0018482142246141306;0.06869499099943303;False;True
BR16;1479;56;0.9251027395780246;0.0018910429258141468;0.06869499099943303;False;True
BR16;1480;56;0.9253951780018617;0.0019422711431042227;0.06869499099943303;False;True
BR16;1481;56;0.9256653013083089;0.00199089190122045;0.06869499099943303;False;True
BR16;1482;56;0.9259480245706428;0.0020431581767735275;0.06869499099943303;False;True
BR16;1483;56;0.9262375795937534;0.0020981901254764736;0.06869499099943303;False;True
BR16;1484;56;0.9264822150956243;0.0021459031380707335;0.06869499099943303;False;True
BR16;1485;56;0.926709775477737;0.0021913138439782526;0.06869499099943303;False;True
BR16;1486;56;0.9269457730792461;0.002239480292536002;0.06869499099943303;False;True
BR16;1487;56;0.9271926983346673;0.002291074168718479;0.06869499099943303;False;True
BR16;1488;56;0.9274653581693911;0.0023495044595689056;0.06869499099943303;False;True
BR16;1489;56;0.9277511573867419;0.0024124402924978576;0.06869499099943303;False;True
BR16;1490;56;0.9280570806627849;0.002481781533875641;0.06869499099943303;False;True
BR16;1491;56;0.928416129483781;0.0025658537630416723;0.06869499099943303;False;True
BR16;1492;56;0.9288238938261164;0.0026649867266922873;0.06869499099943303;False;True
BR16;1493;56;0.9292572964420093;0.002774791829802352;0.06869499099943303;False;True
BR16;1494;56;0.9296783210768135;0.0028860351886079794;0.06869499099943303;False;True
BR16;1495;56;0.930054466531135;0.002989398088432903;0.06869499099943303;False;True
BR16;1496;56;0.9304663072213387;0.003107057734524304;0.06869499099943303;False;True
BR16;1497;56;0.9309135110061254;0.003240364500361988;0.06869499099943303;False;True
BR16;1498;56;0.9313495620240301;0.003376159542822469;0.06869499099943303;False;True
BR16;1499;56;0.931747327979685;0.0035052644623966667;0.06869499099943303;False;True
BR16;1500;56;0.9321927879788543;0.0036560448069349384;0.06869499099943303;False;True
BR16;1501;56;0.9326334150725458;0.0038119226573262526;0.06869499099943303;False;True
BR16;1502;56;0.9330213533971742;0.00395495580573122;0.06869499099943303;False;True
BR16;1503;56;0.9334047467098321;0.004101874466754539;0.06869499099943303;False;True
BR16;1504;56;0.9337598463082132;0.004243080231134896;0.06869499099943303;False;True
BR16;1505;56;0.9340844776384052;0.004376649909173628;0.06869499099943303;False;True
BR16;1506;56;0.9345159328656149;0.004561057964407142;0.06869499099943303;False;True
BR16;1507;56;0.9349911440039204;0.004773664197522654;0.06869499099943303;False;True
BR16;1508;56;0.9354460955368449;0.00498699106314237;0.06869499099943303;False;True
BR16;1509;56;0.9359376360115017;0.005228784036900346;0.06869499099943303;False;True
BR16;1510;56;0.9364710685223552;0.00550518815917459;0.06869499099943303;False;True
BR16;1511;56;0.9370451072918745;0.005819863729952358;0.06869499099943303;False;True
BR16;1512;56;0.9376707043070998;0.0061844328597943365;0.06869499099943303;False;True
BR16;1513;56;0.938329191438362;0.0065942026805268185;0.06869499099943303;False;True
BR16;1514;56;0.9390505083722248;0.007075983761172695;0.06869499099943303;False;True
BR16;1515;56;0.9397646131780535;0.007589475716932792;0.06869499099943303;False;True
BR16;1516;56;0.940467057381778;0.008132859108047131;0.06869499099943303;False;True
BR16;1517;56;0.9411590891727667;0.008708223484299714;0.06869499099943303;False;True
BR16;1518;56;0.9418208678677213;0.009298453096903329;0.06869499099943303;False;True
BR16;1519;56;0.9424331486469927;0.009881934334030888;0.06869499099943303;False;True
BR16;1520;56;0.9430644564406051;0.01052386307032439;0.06869499099943303;False;True
BR16;1521;56;0.9437473878641445;0.011267699753520304;0.06869499099943303;False;True
BR16;1522;56;0.9444106527911701;0.012042926010299286;0.06869499099943303;False;True
BR16;1523;56;0.9450597220384626;0.012855720028950917;0.06869499099943303;False;True
BR16;1524;56;0.9457500598011566;0.013783422115413887;0.06869499099943303;False;True
BR16;1525;56;0.946465757184827;0.014819363195192656;0.06869499099943303;False;True
BR16;1526;56;0.9471834030283567;0.015940031253986048;0.06985684637163543;False;True
BR16;1527;56;0.9479303084234398;0.01720070729216809;0.07089725995936509;False;True
BR16;1528;56;0.9487233444232663;0.018653601209502504;0.0730064582178817;False;True
BR16;1529;56;0.9495552063246023;0.02031567666557132;0.07427353447609052;False;True
BR16;1530;56;0.9505162672186798;0.022429376296653963;0.07917840066168207;False;True
BR16;1531;56;0.9514621402085791;0.024733598130260215;0.08505034130419532;False;True
BR16;1532;56;0.9522928388218084;0.026959763548574326;0.090203058789765;False;True
BR16;1533;56;0.9530997481655599;0.02932147952428591;0.09591444099571038;False;True
BR16;1534;56;0.9538531259599322;0.03172001528820136;0.1007085934304969;False;True
BR16;1535;56;0.9545766061166829;0.0342145591070274;0.10616348067853737;False;True
BR16;1536;56;0.9557242360726727;0.038594600829338695;0.11212114206936778;False;True
BR16;1537;56;0.9568488933829753;0.04344869821672198;0.11728453054135934;False;True
BR16;1538;56;0.9579048827572327;0.048577535708662745;0.12300311819563864;False;True
BR16;1539;56;0.9589223162195646;0.05410634108497961;0.13029439888227626;True;True
BR16;1540;56;0.9599188904749844;0.06014560299854903;0.1354310784944727;True;True
BR16;1541;56;0.9608741348455212;0.06657857522606414;0.14376503891135284;True;True
BR16;1542;56;0.9617514274331913;0.07310044022877768;0.15345829870513408;True;True
BR16;1543;56;0.9625013483460768;0.07918541126148504;0.15824330220057936;True;True
BR16;1544;56;0.9632188967532013;0.08548504341743401;0.16632719721007772;True;True
BR16;1545;56;0.9639239617254328;0.09216498413682689;0.17454328944102673;True;True
BR16;1546;56;0.964678947415371;0.0998976005774519;0.18425357804348366;True;True
BR16;1547;56;0.9654820968530502;0.10883349648400786;0.197014564244219;True;True
BR16;1548;56;0.9663155682940751;0.11894413448377589;0.21139897731908522;True;True
BR16;1549;56;0.9671593452097748;0.13012104119649665;0.2274821525401303;True;True
BR16;1550;56;0.9680521298113522;0.14306532441972203;0.24595723418679788;True;True
BR16;1551;56;0.9689602880914194;0.15751166328638166;0.2650175729289325;True;True
BR16;1552;56;0.9699203599591342;0.1743057719165197;0.2832814090339001;True;True
BR16;1553;56;0.9708756553400546;0.1926976480844902;0.3075664406391357;True;True
BR16;1554;56;0.9717936098472225;0.21207458067918095;0.33152817452210376;True;True
BR16;1555;56;0.9726593514182512;0.23198730391484862;0.35694370617355925;True;True
BR16;1556;56;0.9734657921546038;0.2520534987503843;0.3726691328726171;True;True
BR16;1557;56;0.9741510452004222;0.2703117933041397;0.3912578145692263;True;True
BR16;1558;56;0.9747114853278508;0.28610091145264366;0.4076698448695206;True;True
BR16;1559;56;0.9753061438014485;0.30372189598323396;0.4214706418549478;True;True
BR16;1560;56;0.9759259481988227;0.3230621354457831;0.4342073655303415;True;True
BR16;1561;56;0.9765547056429771;0.3437179259083336;0.45248104367008485;True;True
BR16;1562;56;0.9771755521319175;0.3651520346416034;0.47430451111458427;True;True
BR16;1563;56;0.9777992044612704;0.3877283815926911;0.4951624599293956;True;True
BR16;1564;56;0.9783943254308461;0.41024679411044457;0.5155736364709079;True;True
BR16;1565;56;0.9789678780449513;0.4328397096649854;0.5268571184112077;True;True
BR16;1566;56;0.979451117134391;0.45253981320038295;0.5405702719126299;True;True
BR16;1567;56;0.979917906950433;0.47212998326765193;0.5536527133687559;True;True
BR16;1568;56;0.9802989781296646;0.4885170921141613;0.5644780596767013;True;True
BR16;1569;56;0.9805809115075742;0.5008606193584642;0.5742227145971314;True;True
BR16;1570;56;0.9808049267192593;0.5107967968629373;0.5810561455162975;True;True
BR16;1571;56;0.9810844088958117;0.5233467080364472;0.5923753301229322;True;True
BR16;1572;56;0.9813409539695406;0.5350104360340548;0.6029156067614541;True;True
BR16;1573;56;0.9815799389940384;0.5459936282057692;0.6136070857260453;True;True
BR16;1574;56;0.9817818502377056;0.5553571376977591;0.6218412624457534;True;True
BR16;1575;56;0.9818460118287798;0.5583480711083495;0.6225868626843799;True;True
BR16;1576;56;0.9818508815527747;0.5585753739631588;0.6225868626843799;True;True
BR16;1577;56;0.9818184166891981;0.5570608102442605;0.6222551221617153;True;True
BR16;1578;56;0.9818031006373568;0.5563469278871963;0.6218412624457534;True;True
BR16;1579;56;0.9818241774865643;0.5573294292594203;0.6222551221617153;True;True
BR16;1580;56;0.9817973490808412;0.5560789552424;0.6218412624457534;True;True
BR16;1581;56;0.9818032174893544;0.5563523727878876;0.6218412624457534;True;True
BR16;1582;56;0.9818823893739567;0.560047061643986;0.6225868626843799;True;True
BR16;1583;56;0.9819337109599978;0.5624479208735208;0.6235843729271743;True;True
BR16;1584;56;0.9819025637380899;0.5609902884624407;0.6229513165330081;True;True
BR16;1585;56;0.9818822967753053;0.560042733943736;0.6225868626843799;True;True
BR16;1586;56;0.9818711643542062;0.5595225569603706;0.6225868626843799;True;True
BR16;1587;56;0.9819342357908406;0.5624724963019369;0.6235843729271743;True;True
BR16;1588;56;0.9819308892681569;0.5623158020573854;0.6235843729271743;True;True
BR16;1589;56;0.9818629170090801;0.5591373286257009;0.6225868626843799;True;True
BR16;1590;56;0.9817776469398964;0.5551614543617541;0.6218412624457534;True;True
BR16;1591;56;0.9815456970846937;0.5444132008769135;0.6128383507127055;True;True
BR16;1592;56;0.9811843312442657;0.5278736511992378;0.596511767829001;True;True
BR16;1593;56;0.9809244225279284;0.5161421759252746;0.5861614633569978;True;True
BR16;1594;56;0.9806590163166138;0.504312251175054;0.5775052083482611;True;True
BR16;1595;56;0.9803854267924764;0.4922824642164544;0.5676029880470127;True;True
BR16;1596;56;0.9801696478578675;0.48291669338015747;0.5618049563940459;True;True
BR16;1597;56;0.9800012236914062;0.47568306487995465;0.5562875492207424;True;True
BR16;1598;56;0.9799112421016677;0.47184648651474953;0.5536527133687559;True;True
BR16;1599;56;0.97975682909207;0.4653088119630693;0.5491729816326719;True;True
BR16;1600;56;0.9795639979404638;0.45722737454742696;0.5436367218532016;True;True
BR16;1601;56;0.9793522586035085;0.44846101464376337;0.5375765873958847;True;True
BR16;1602;56;0.9792028428680855;0.4423435549751228;0.532734369497344;True;True
BR16;1603;56;0.97910951695338;0.4385516273111599;0.5308140728064492;True;True
BR16;1604;56;0.9791124778848118;0.438671588043046;0.5308140728064492;True;True
BR16;1605;56;0.9791595344917757;0.44058110095884184;0.5315481400391674;True;True
BR16;1606;56;0.9791385477371038;0.4397287726131461;0.5312286393276604;True;True
BR16;1607;56;0.9791544910971678;0.4403761715766711;0.5315481400391674;True;True
BR16;1608;56;0.9792121598253762;0.4427233431227129;0.5328788595919508;True;True
BR16;1609;56;0.9791190375225978;0.4389374292928999;0.5308140728064492;True;True
BR16;1610;56;0.979016987567066;0.4348142724659204;0.5287487756234782;True;True
BR16;1611;56;0.9790666532427493;0.43681756300073576;0.5300095470960275;True;True
BR16;1612;56;0.9792018163683158;0.44230172529188494;0.532734369497344;True;True
BR16;1613;56;0.9792939493477458;0.4460668930958904;0.5355645959238783;True;True
BR16;1614;56;0.9794305523324105;0.45168928931834723;0.5398687251701225;True;True
BR16;1615;56;0.9795470263970798;0.45652055466565833;0.5434263828318429;True;True
BR16;1616;56;0.9795594482677962;0.45703782177542457;0.5436367218532016;True;True
BR16;1617;56;0.9796561818460587;0.4610791908408067;0.5460008201007474;True;True
BR16;1618;56;0.9797857364220698;0.4665282564874607;0.5499134793424034;True;True
BR16;1619;56;0.9799154811704455;0.4720267874877862;0.5536527133687559;True;True
BR16;1620;56;0.9800404184156803;0.4773603542801105;0.5562875492207424;True;True
BR16;1621;56;0.9802409735082597;0.48600043431408996;0.5634690315255667;True;True
BR16;1622;56;0.9803532238242453;0.4908777920606996;0.5665674459856471;True;True
BR16;1623;56;0.9805780312281621;0.5007335959186873;0.5742227145971314;True;True
BR16;1624;56;0.980858439834486;0.5131867577424504;0.5834512417570763;True;True
BR16;1625;56;0.9809807023466692;0.5186703864877632;0.5877309186112719;True;True
BR16;1626;56;0.9809617025135191;0.5178161164889429;0.5870872608727594;True;True
BR16;1627;56;0.9807010645642869;0.5061761189712296;0.5775995231689313;True;True
BR16;1628;56;0.9802471999428884;0.48627020273049887;0.5634690315255667;True;True
BR16;1629;56;0.9797679545367661;0.46577789036200007;0.5493447114045211;True;True
BR16;1630;56;0.9794257748184165;0.4514918530681356;0.5398687251701225;True;True
BR16;1631;56;0.9793116530431207;0.44679287256088307;0.5358901646914451;True;True
BR16;1632;56;0.9794162364723801;0.45109784298840877;0.5397909428058497;True;True
BR16;1633;56;0.9796032063994419;0.45886306515824987;0.5443193444994624;True;True
BR16;1634;56;0.9797581508699593;0.46536452563509695;0.5491729816326719;True;True
BR16;1635;56;0.979832446389452;0.46850304995212577;0.5512907374938668;True;True
BR16;1636;56;0.9798027575336223;0.4672472494367801;0.5502350533631192;True;True
BR16;1637;56;0.9795350446487312;0.45602198227317814;0.5434263828318429;True;True
BR16;1638;56;0.979117151234537;0.4388609726582785;0.5308140728064492;True;True
BR16;1639;56;0.9787709118530219;0.4249834217605558;0.5219407173837725;True;True
BR16;1640;56;0.9784114035972682;0.4109069692875536;0.5157559568275413;True;True
BR16;1641;56;0.978131608186119;0.4001891167877241;0.5060344503894094;True;True
BR16;1642;56;0.9779465186088171;0.3932141151027434;0.4999889337109279;True;True
BR16;1643;56;0.9777709732627298;0.38668376150909933;0.49413607156084904;True;True
BR16;1644;56;0.9776973796983671;0.3839707122215255;0.4912813042834366;True;True
BR16;1645;56;0.9776229625977033;0.38124213282247343;0.48907230851772765;True;True
BR16;1646;56;0.9775267221359745;0.37773550398631284;0.48603232037385674;True;True
BR16;1647;56;0.9772901731982335;0.36922269407583796;0.47838012984810085;True;True
BR16;1648;56;0.9768483093364382;0.35372512459541233;0.4629803641003131;True;True
BR16;1649;56;0.9763335542092929;0.33633267721565596;0.4450440780447164;True;True
BR16;1650;56;0.9757548347470556;0.3176221708715291;0.42932515119453485;True;True
BR16;1651;56;0.9752691281235034;0.30259854614907933;0.42062974295692346;True;True
BR16;1652;56;0.9750046543630037;0.2946750667293455;0.41395791908348467;True;True
BR16;1653;56;0.9748942089824288;0.2914192622407684;0.4119234368406727;True;True
BR16;1654;56;0.974877894909529;0.29094097838602007;0.4117565157730434;True;True
BR16;1655;56;0.9748833357428202;0.29110041339391174;0.4117565157730434;True;True
BR16;1656;56;0.9747470457799131;0.28712930161632455;0.4086760566378082;True;True
BR16;1657;56;0.9743200780330684;0.27499156583496764;0.39607282410640354;True;True
BR16;1658;56;0.9736374301967158;0.25652061388835756;0.3774202145516653;True;True
BR16;1659;56;0.9728817459596092;0.23737141523578986;0.36359131639178865;True;True
BR16;1660;56;0.9719741783486917;0.21609312909294748;0.33627238829259126;True;True
BR16;1661;56;0.9711702022290936;0.19872736077433278;0.3154719945419168;True;True
BR16;1662;56;0.9704941822231711;0.18514367074667598;0.29759378424877153;True;True
BR16;1663;56;0.9699457990653096;0.17477321497241716;0.28381620261949925;True;True
BR16;1664;56;0.969587626522437;0.16830038581967716;0.2776191936481079;True;True
BR16;1665;56;0.9691774690326443;0.16116934484525658;0.2699470330712876;True;True
BR16;1666;56;0.9686673255188532;0.15270401531729522;0.25862587565299133;True;True
BR16;1667;56;0.9680179381218483;0.1425472781809427;0.24547814235861753;True;True
BR16;1668;56;0.9671658891679011;0.1302116270512496;0.2274821525401303;True;True
BR16;1669;56;0.9662577736332979;0.11821408321394161;0.21028368141525952;True;True
BR16;1670;56;0.9653998409753802;0.10788299657774536;0.19563928026609703;True;True
BR16;1671;56;0.9647720982954447;0.10089542194539419;0.18559328287892687;True;True
BR16;1672;56;0.9642892684914581;0.09582889515901533;0.1785150444787833;True;True
BR16;1673;56;0.9639730673800462;0.0926492343168448;0.1751369397086163;True;True
BR16;1674;56;0.9637932081385161;0.09088788011699644;0.17329112959899745;True;True
BR16;1675;56;0.963482476473327;0.08792350414298494;0.16916614164846352;True;True
BR16;1676;56;0.963154498973108;0.08489966601450405;0.16567955756017871;True;True
BR16;1677;56;0.9628340640504461;0.08204622076553164;0.1616491823151829;True;True
BR16;1678;56;0.9625081467540014;0.07924284941851523;0.15824330220057936;True;True
BR16;1679;56;0.9623092938420167;0.07758000206698808;0.15785375420574657;True;True
BR16;1680;56;0.9622042885280987;0.07671616192930102;0.15703078654390856;True;True
BR16;1681;56;0.9619640229787889;0.07477590535696091;0.15491452715871398;True;True
BR16;1682;56;0.9615655446761399;0.07166660617488363;0.1510670187715173;True;True
BR16;1683;56;0.9610715210839237;0.06799262778710896;0.14633040880520512;True;True
BR16;1684;56;0.960522533141403;0.0641331976769012;0.1405311842257739;True;True
BR16;1685;56;0.9599536734976993;0.06036837755613453;0.13574989579675847;True;True
BR16;1686;56;0.9593235463868324;0.05645975603010231;0.13158972683834072;True;True
BR16;1687;56;0.9587469007434175;0.0531091324051964;0.12888212303655697;True;True
BR16;1688;56;0.9583363350748926;0.05084788732827468;0.12595291897378183;True;True
BR16;1689;56;0.9579858068914515;0.048995320979248164;0.1231730047880571;False;True
BR16;1690;56;0.9576576503266514;0.04732361278479937;0.12147775947637486;False;True
BR16;1691;56;0.9572929197668069;0.04553402341109705;0.11850008206933593;False;True
BR16;1692;56;0.9569433578242359;0.04388397807879678;0.11750859064516644;False;True
BR16;1693;56;0.9566366805665806;0.042486943843359534;0.11667577645920771;False;True
BR16;1694;56;0.9563632232882016;0.04127978979566748;0.11620872694601138;False;True
BR16;1695;56;0.9562580090083976;0.04082477369832345;0.1156444776614432;False;True
BR16;1696;56;0.9562548633948613;0.040811249663123154;0.1156444776614432;False;True
BR16;1697;56;0.9561505832767194;0.040365513331472286;0.11505985459947464;False;True
BR16;1698;56;0.956064149554102;0.03999985665367655;0.11458059496744497;False;True
BR16;1699;56;0.9558603297847782;0.03915103231015402;0.11311432029114414;False;True
BR16;1700;56;0.95560647665704;0.03811970349172752;0.11185051768459676;False;True
BR16;1701;56;0.9554864465045991;0.03764183948399579;0.11148394628540532;False;True
BR16;1702;56;0.9553826845618772;0.0372337168508054;0.11140636576024374;False;True
BR16;1703;56;0.95529689365619;0.03689972350130529;0.11129607779584876;False;True
BR16;1704;56;0.9553899634694756;0.037262197421514966;0.11140636576024374;False;True
BR16;1705;56;0.9554876558995947;0.03764662342594141;0.11148394628540532;False;True
BR16;1706;56;0.9555383701912805;0.03784779620271716;0.11148394628540532;False;True
BR16;1707;56;0.9555899574273347;0.03805356807163181;0.11181642996406424;False;True
BR16;1708;56;0.9555125429212834;0.03774520692598133;0.11148394628540532;False;True
BR16;1709;56;0.9553193984158208;0.0369870371394124;0.11139561405717302;False;True
BR16;1710;56;0.9551808189941368;0.036452740408542315;0.11043511163651447;False;True
BR16;1711;56;0.9550872011599478;0.03609630269725389;0.10984201310395807;False;True
BR16;1712;56;0.9549995060629226;0.03576567448982707;0.10948566922184377;False;True
BR16;1713;56;0.9551734370349301;0.03642450323410912;0.11043511163651447;False;True
BR16;1714;56;0.9554603965101284;0.03753894674135894;0.11148394628540532;False;True
BR16;1715;56;0.9556749596007944;0.03839514288251418;0.11185857677846105;False;True
BR16;1716;56;0.9561585089874345;0.04039921459471637;0.11505985459947464;False;True
BR16;1717;56;0.9568683670774354;0.043538066284104;0.11734109585899777;False;True
BR16;1718;56;0.9577060696811088;0.047566549925747825;0.12174471272803819;False;True
BR16;1719;56;0.9585760560054827;0.05215595056897288;0.12811000552929747;True;True
BR16;1720;56;0.9592721731757359;0.05615268903785286;0.1311915018342283;True;True
BR16;1721;56;0.959654734262102;0.05848084306867356;0.13308852277729877;True;True
BR16;1722;56;0.9597736134462784;0.05922415651148481;0.13398107240374588;True;True
BR16;1723;56;0.959650194807856;0.05845264839232741;0.13308852277729877;True;True
BR16;1724;56;0.9593568310414549;0.05665961798736906;0.1316515681195257;True;True
BR16;1725;56;0.9590970808493958;0.0551188673750929;0.1311915018342283;True;True
BR16;1726;56;0.959040454411516;0.054788692479736265;0.13102518906867927;True;True
BR16;1727;56;0.9591454901493709;0.055402739666391726;0.1311915018342283;True;True
BR16;1728;56;0.9592438853339426;0.055984335115096366;0.1311915018342283;True;True
BR16;1729;56;0.95935555021278;0.056651913758916476;0.1316515681195257;True;True
BR16;1730;56;0.9592725277494635;0.05615480254209814;0.1311915018342283;True;True
BR16;1731;56;0.9590664242155836;0.0549398647484467;0.13102518906867927;True;True
BR16;1732;56;0.9589653803689275;0.05435406375083652;0.13069189302809578;True;True
BR16;1733;56;0.9591338126074834;0.0553341262935329;0.1311915018342283;True;True
BR16;1734;56;0.9596627075001034;0.058530398608056304;0.13308852277729877;True;True
BR16;1735;56;0.9605983791008063;0.06465287629066735;0.14106707369378588;True;True
BR16;1736;56;0.9614639289774456;0.07089483534880804;0.15027068740824265;True;True
BR16;1737;56;0.9622687322788122;0.07724516043698233;0.15748491456883773;True;True
BR16;1738;56;0.9628085128452836;0.08182288245013092;0.1615194724785549;True;True
BR16;1739;56;0.9630924593380763;0.08433953076814521;0.16490026463819432;True;True
BR16;1740;56;0.9632143916776668;0.08544396068610688;0.16632719721007772;True;True
BR16;1741;56;0.9633532905607127;0.08671976733421993;0.16795301492208223;True;True
BR16;1742;56;0.9637179029178231;0.09016040638419942;0.17249906109514274;True;True
BR16;1743;56;0.964093581014733;0.09384847436356264;0.17632151117894307;True;True
BR16;1744;56;0.9643978634940823;0.0969458529944156;0.17994203121406915;True;True
BR16;1745;56;0.9647064651694452;0.10019134081893988;0.18446359068190818;True;True
BR16;1746;56;0.9649053791962429;0.10234038165084552;0.18741082389811087;True;True
BR16;1747;56;0.9649221004616031;0.10252311156814814;0.18757796773084018;True;True
BR16;1748;56;0.9648147423726519;0.10135552422443905;0.18599283291012944;True;True
BR16;1749;56;0.9646556664911764;0.09964975639901391;0.1839618815250923;True;True
BR16;1750;56;0.9644391033637932;0.09737342120032222;0.1804091119077334;True;True
BR16;1751;56;0.9641510171857656;0.09442547127731887;0.17670314013666152;True;True
BR16;1752;56;0.9640086274318693;0.09300149322834195;0.17524381705145145;True;True
BR16;1753;56;0.9640002611297305;0.09291849614241016;0.17524381705145145;True;True
BR16;1754;56;0.9640132664373359;0.09304754596247228;0.17524381705145145;True;True
BR16;1755;56;0.9641286191712537;0.09420004319430403;0.17645553530830263;True;True
BR16;1756;56;0.9641293235100111;0.09420712392130248;0.17645553530830263;True;True
BR16;1757;56;0.9638882270723593;0.09181418251721146;0.17420063676484804;True;True
BR16;1758;56;0.9636970131996738;0.08995963940801482;0.17227564932384537;True;True
BR16;1759;56;0.9634295347019984;0.08742818692011795;0.16868787523345427;True;True
BR16;1760;56;0.9629077352395805;0.0826936045706757;0.1626122559678388;True;True
BR16;1761;56;0.9623324971400286;0.0777722062315279;0.1578673772191792;True;True
BR16;1762;56;0.9618671475614361;0.0740076726348018;0.15437294765172085;True;True
BR16;1763;56;0.9614403785699943;0.07071717345654427;0.15014588277367732;True;True
BR16;1764;56;0.9612284559721331;0.06913858384180269;0.1478111385694878;True;True
BR16;1765;56;0.9611890366185621;0.06884891211139994;0.1473999151779554;True;True
BR16;1766;56;0.9610466391715962;0.06781271283584063;0.14609650633015664;True;True
BR16;1767;56;0.9608360915134115;0.06630948325294972;0.14346070691118132;True;True
BR16;1768;56;0.9606347605406537;0.06490366848555368;0.14128651520286575;True;True
BR16;1769;56;0.9604293276274565;0.0635003803124485;0.13974171676054925;True;True
BR16;1770;56;0.9600796974667681;0.06118257738604097;0.136694407645719;True;True
BR16;1771;56;0.9597618268990751;0.05915003132367402;0.13398107240374588;True;True
BR16;1772;56;0.9594510255631815;0.05722913894868282;0.13199917080191795;True;True
BR16;1773;56;0.9592188103999353;0.05583553312795363;0.1311915018342283;True;True
BR16;1774;56;0.9590633169147426;0.054921754509623624;0.13102518906867927;True;True
BR16;1775;56;0.9589256053502284;0.054125220793612566;0.13029439888227626;True;True
BR16;1776;56;0.9587843950479457;0.053320692441653966;0.12896313702574563;True;True
BR16;1777;56;0.9587459937046838;0.05310402511288968;0.12888212303655697;True;True
BR16;1778;56;0.9587637872743197;0.05320430761993124;0.12888212303655697;True;True
BR16;1779;56;0.9587221824990686;0.052970129904487843;0.12888212303655697;True;True
BR16;1780;56;0.958634587198243;0.05248052505350997;0.12859923164247186;True;True
BR16;1781;56;0.958475571903256;0.051603510190516864;0.12705738223379362;True;True
BR16;1782;56;0.9582341283131786;0.050300431913102996;0.12504992224699907;True;True
BR16;1783;56;0.958078290245083;0.04947728991881153;0.1237535629554664;False;True
BR16;1784;56;0.9580052838712204;0.049096422492375814;0.12325185132418948;False;True
