banda_nm;estratos;estratos_normais_p;estratos_normais_q;p_minimo;W_mediano;prop_estratos_normais_p;prop_estratos_normais_q
495;42;10;13;3.40117073517207e-05;0.9070153077603487;0.23809523809523808;0.30952380952380953
496;42;11;13;3.431975090014564e-05;0.9074131885614503;0.2619047619047619;0.30952380952380953
497;42;11;14;3.4982297209705155e-05;0.9076278154464963;0.2619047619047619;0.3333333333333333
498;42;11;14;3.560898870991678e-05;0.9077114685520921;0.2619047619047619;0.3333333333333333
499;42;11;14;3.649557734541563e-05;0.9079852984099075;0.2619047619047619;0.3333333333333333
500;42;11;14;3.762444942644601e-05;0.908369620927201;0.2619047619047619;0.3333333333333333
501;42;11;14;3.872372115765412e-05;0.9086376971139598;0.2619047619047619;0.3333333333333333
502;42;11;13;4.020458125929886e-05;0.9086361966663159;0.2619047619047619;0.30952380952380953
503;42;11;13;4.2419951144843904e-05;0.9081552595551886;0.2619047619047619;0.30952380952380953
504;42;11;13;4.471547898777769e-05;0.9085854612985298;0.2619047619047619;0.30952380952380953
505;42;12;14;4.57696279283227e-05;0.9096743427515188;0.2857142857142857;0.3333333333333333
506;42;12;14;4.8802569514588136e-05;0.910510343629092;0.2857142857142857;0.3333333333333333
507;42;12;15;3.869696524226657e-05;0.9095813109546345;0.2857142857142857;0.35714285714285715
508;42;11;15;2.9372885359761676e-05;0.9101544449597114;0.2619047619047619;0.35714285714285715
509;42;11;15;2.6232059570931777e-05;0.9096550700457409;0.2619047619047619;0.35714285714285715
510;42;10;16;2.659949212590725e-05;0.9095074082539518;0.23809523809523808;0.38095238095238093
511;42;8;15;2.8686202297242647e-05;0.9084390232455846;0.19047619047619047;0.35714285714285715
512;42;8;15;3.277158077036984e-05;0.9073590669937467;0.19047619047619047;0.35714285714285715
513;42;7;13;4.24866945374286e-05;0.9066910942259261;0.16666666666666666;0.30952380952380953
514;42;9;14;5.8764764993956983e-05;0.9039716971943845;0.21428571428571427;0.3333333333333333
515;42;10;13;8.225960283056104e-05;0.9017740724733306;0.23809523809523808;0.30952380952380953
516;42;9;12;8.677182424560906e-05;0.90013842428565;0.21428571428571427;0.2857142857142857
517;42;8;12;7.32231095933603e-05;0.8929299482415328;0.19047619047619047;0.2857142857142857
518;42;9;13;6.401269597239295e-05;0.8951538497646343;0.21428571428571427;0.30952380952380953
